FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIT Below LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Marriage Wage,Daycare Daycare Wage,Daycare Below LWC,Daycare Welfare Gap,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Net,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
13211,8388,8693,8903,11553,6130,5178,6604,55449,0.36,8834,8903,9608,11802,-363,-5849,46501,0.38,-24032,-8448,20233,0.11,-357,-5439,46917,0.11,1.55,0.38,0.98,-5343,-20448,26922,0.16,243,-5226,47730,0.39,43105,4237,-9608,47342,0.41
13079,8760,8693,8903,11553,6130,5178,6654,55871,0.40,9264,8903,9608,11006,-363,-5849,46507,0.44,-24032,-8448,20239,0.14,-357,-5439,46923,0.08,1.93,0.44,0.98,-5343,-20448,26928,0.20,243,-5226,47736,0.45,43111,4237,-9608,47348,0.49
13011,8424,8693,8903,11553,6130,5178,6609,55490,0.44,9116,8903,9608,11553,-363,-5849,46570,0.46,-24032,-8448,20302,0.12,-357,-5439,46986,0.11,1.98,0.46,0.98,-5343,-20448,26991,0.21,243,-5226,47799,0.47,43174,4237,-9608,47411,0.48
13241,9204,8693,8903,11553,6130,5178,6714,56375,0.55,8349,8903,9608,11553,-363,-5849,46583,0.57,-24032,-8448,20315,0.22,-357,-5439,46999,0.15,1.70,0.57,0.98,-5343,-20448,27004,0.31,243,-5226,47812,0.57,43187,4237,-9608,47424,0.56
13061,7932,8693,8903,11553,6130,5178,6542,54931,0.69,9644,8903,9608,11553,-363,-5849,46606,0.71,-24032,-8448,20338,0.36,-357,-5439,47022,0.17,1.82,0.71,0.98,-5343,-20448,27027,0.48,243,-5226,47835,0.72,43210,4237,-9608,47447,0.73
13073,8760,8693,8903,11553,6130,5178,6654,55871,0.21,9234,8903,9608,11273,-363,-5849,46744,0.24,-24032,-8448,20476,0.06,-357,-5439,47160,0.22,1.94,0.24,0.98,-5343,-20448,27165,0.03,243,-5226,47973,0.24,43348,4237,-9608,47585,0.29
13291,8664,8693,8903,11553,6130,5178,6641,55762,0.48,9067,8903,9608,11553,-363,-5849,46761,0.50,-24032,-8448,20493,0.15,-357,-5439,47177,0.22,2.00,0.50,0.98,-5343,-20448,27182,0.09,243,-5226,47990,0.50,43365,4237,-9608,47602,0.58
13187,8952,8693,8903,11553,6130,5178,6680,56089,0.43,8788,8903,9608,11553,-363,-5849,46770,0.46,-24032,-8448,20502,0.19,-357,-5439,47186,0.22,2.09,0.46,0.98,-5343,-20448,27191,0.13,243,-5226,47999,0.46,43374,4237,-9608,47611,0.53
13153,9120,8693,8903,11553,6130,5178,6703,56280,0.33,8684,8903,9608,11573,-363,-5849,46854,0.36,-24032,-8448,20586,0.12,-357,-5439,47270,0.23,2.13,0.36,0.98,-5343,-20448,27275,0.08,243,-5226,48083,0.37,43458,4237,-9608,47695,0.43
13219,8652,8693,8903,11553,6130,5178,6640,55749,0.21,9470,8903,9608,11261,-363,-5849,46859,0.24,-24032,-8448,20591,0.06,-357,-5439,47275,0.22,1.87,0.23,0.98,-5343,-20448,27280,0.03,243,-5226,48088,0.24,43463,4237,-9608,47700,0.29
13119,7632,8693,8903,11553,6130,5178,6502,54591,0.49,10199,8903,9608,11553,-363,-5849,46861,0.51,-24032,-8448,20593,0.19,-357,-5439,47277,0.20,1.66,0.51,0.98,-5343,-20448,27282,0.11,243,-5226,48090,0.52,43465,4237,-9608,47702,0.62
13035,9228,8693,8903,11553,6130,5178,6718,56403,0.39,8413,8903,9608,11809,-363,-5849,46927,0.42,-24032,-8448,20659,0.13,-357,-5439,47343,0.17,1.68,0.42,0.98,-5343,-20448,27348,0.06,243,-5226,48156,0.42,43531,4237,-9608,47768,0.48
13059,8652,8693,8903,11553,6130,5178,6640,55749,0.53,9644,8903,9608,11209,-363,-5849,46982,0.56,-24032,-8448,20714,0.26,-357,-5439,47398,0.22,1.82,0.55,0.98,-5343,-20448,27403,0.32,243,-5226,48211,0.56,43586,4237,-9608,47823,0.62
13091,7632,8693,8903,11553,6130,5178,6502,54591,0.50,10350,8903,9608,11553,-363,-5849,47012,0.53,-24032,-8448,20744,0.23,-357,-5439,47428,0.22,2.12,0.53,0.98,-5343,-20448,27433,0.28,243,-5226,48241,0.53,43616,4237,-9608,47853,0.61
13093,7632,8693,8903,11553,6130,5178,6502,54591,0.60,10350,8903,9608,11553,-363,-5849,47012,0.62,-24032,-8448,20744,0.24,-357,-5439,47428,0.22,2.12,0.62,0.98,-5343,-20448,27433,0.33,243,-5226,48241,0.63,43616,4237,-9608,47853,0.71
13237,9684,8693,8903,11553,6130,5178,6779,56920,0.42,8349,8903,9608,11553,-363,-5849,47063,0.46,-24032,-8448,20795,0.13,-357,-5439,47479,0.18,1.70,0.46,0.98,-5343,-20448,27484,0.15,243,-5226,48292,0.46,43667,4237,-9608,47904,0.54
13053,8460,8693,8903,11553,6130,5178,6614,55531,0.33,10118,8903,9608,11031,-363,-5849,47086,0.38,-24032,-8448,20818,0.04,-357,-5439,47502,0.15,2.19,0.38,0.98,-5343,-20448,27507,0.08,243,-5226,48315,0.39,43690,4237,-9608,47927,0.46
13179,8964,8693,8903,11553,6130,5178,6682,56103,0.40,9528,8903,9608,11414,-363,-5849,47383,0.45,-24032,-8448,21115,0.10,-357,-5439,47799,0.17,1.85,0.45,0.98,-5343,-20448,27804,0.17,243,-5226,48612,0.41,43987,4237,-9608,48224,0.53
13265,9840,8693,8903,11553,6130,5178,6800,57097,0.75,8580,8903,9608,11553,101,-5634,48129,0.69,-24478,-8448,20736,0.20,106,-5128,48640,0.18,2.17,0.69,0.98,-4964,-20448,28250,0.35,707,-4915,49454,0.66,44054,4793,-9608,48847,0.78
13157,9324,8693,8903,11553,6130,5178,6730,56511,0.32,9079,8903,9608,11649,101,-5634,48208,0.37,-24478,-8448,20815,0.07,106,-5128,48719,0.17,1.99,0.36,0.98,-4964,-20448,28329,0.15,707,-4915,49533,0.33,44133,4793,-9608,48926,0.44
13125,7632,8693,8903,11553,6130,5178,6502,54591,0.48,11236,8903,9608,11553,101,-5634,48577,0.47,-24478,-8448,21184,0.02,106,-5128,49088,0.15,1.88,0.50,0.98,-4964,-20448,28698,0.17,707,-4915,49902,0.48,44502,4793,-9608,49295,0.60
13139,9780,8693,8903,11553,6130,5178,6792,57029,0.44,9208,8903,9608,11831,101,-5634,48974,0.36,-24478,-8448,21581,0.07,106,-5128,49485,0.18,2.02,0.36,0.98,-4964,-20448,29095,0.13,707,-4915,50299,0.36,44899,4793,-9608,49692,0.47
13039,9756,8693,8903,11553,6130,5178,6789,57002,0.41,9430,8903,9608,11664,101,-5634,49006,0.32,-24478,-8448,21613,0.09,106,-5128,49517,0.18,1.95,0.32,0.98,-4964,-20448,29127,0.14,707,-4915,50331,0.33,44931,4793,-9608,49724,0.44
13013,10752,8693,8903,11553,6130,5178,6924,58133,0.40,8446,8903,9608,11813,565,-5420,49844,0.31,-24818,-8448,21433,0.07,570,-4816,50453,0.26,1.68,0.31,0.98,-4496,-20448,29755,0.11,1170,-4601,51268,0.32,45091,5349,-9608,50440,0.44
13159,10752,8693,8903,11553,6130,5178,6924,58133,0.55,8463,8903,9608,11800,565,-5420,49849,0.41,-24818,-8448,21438,0.14,570,-4816,50458,0.26,1.68,0.41,0.98,-4496,-20448,29760,0.17,1170,-4601,51273,0.42,45096,5349,-9608,50445,0.60
13223,10752,8693,8903,11553,6130,5178,6924,58133,0.34,8497,8903,9608,11807,565,-5420,49890,0.27,-24818,-8448,21479,0.06,570,-4816,50499,0.26,1.67,0.27,0.98,-4496,-20448,29801,0.10,1170,-4601,51314,0.28,45137,5349,-9608,50486,0.37
13217,10752,8693,8903,11553,6130,5178,6924,58133,0.44,8500,8903,9608,11813,565,-5420,49899,0.36,-24818,-8448,21488,0.08,570,-4816,50508,0.26,1.67,0.36,0.98,-4496,-20448,29810,0.16,1170,-4601,51323,0.37,45146,5349,-9608,50495,0.49
13123,8340,8693,8903,11553,6130,5178,6597,55394,0.46,11236,8903,9608,11553,565,-5420,49963,0.47,-24818,-8448,21552,0.12,570,-4816,50572,0.21,1.93,0.47,0.98,-4496,-20448,29874,0.20,1170,-4601,51387,0.54,45210,5349,-9608,50559,0.58
13255,10752,8693,8903,11553,6130,5178,6924,58133,0.55,8574,8903,9608,11823,565,-5420,49982,0.46,-24818,-8448,21571,0.15,570,-4816,50591,0.26,2.24,0.46,0.98,-4496,-20448,29893,0.23,1170,-4601,51406,0.54,45229,5349,-9608,50578,0.54
13045,10752,8693,8903,11553,6130,5178,6924,58133,0.49,8682,8903,9608,11821,565,-5420,50089,0.41,-24818,-8448,21678,0.11,570,-4816,50698,0.20,2.20,0.41,0.98,-4496,-20448,30000,0.28,1170,-4601,51513,0.49,45336,5349,-9608,50685,0.50
13103,10320,8693,8903,11553,6130,5178,6865,57642,0.33,9515,8903,9608,11450,565,-5420,50119,0.27,-24818,-8448,21708,0.06,570,-4816,50728,0.21,1.92,0.27,0.98,-4496,-20448,30030,0.18,1170,-4601,51543,0.33,45366,5349,-9608,50715,0.33
13029,10320,8693,8903,11553,6130,5178,6865,57642,0.33,9515,8903,9608,11453,565,-5420,50122,0.27,-24818,-8448,21711,0.05,570,-4816,50731,0.21,1.92,0.27,0.98,-4496,-20448,30033,0.18,1170,-4601,51546,0.33,45369,5349,-9608,50718,0.33
13297,10752,8693,8903,11553,6130,5178,6924,58133,0.41,8731,8903,9608,11815,565,-5420,50131,0.34,-24818,-8448,21720,0.10,570,-4816,50740,0.20,2.18,0.34,0.98,-4496,-20448,30042,0.22,1170,-4601,51555,0.41,45378,5349,-9608,50727,0.41
13077,10752,8693,8903,11553,6130,5178,6924,58133,0.36,8813,8903,9608,11805,565,-5420,50204,0.28,-24818,-8448,21793,0.09,570,-4816,50813,0.20,2.15,0.28,0.98,-4496,-20448,30115,0.18,1170,-4601,51628,0.36,45451,5349,-9608,50800,0.36
13015,10752,8693,8903,11553,6130,5178,6924,58133,0.46,8845,8903,9608,11822,565,-5420,50252,0.37,-24818,-8448,21841,0.11,570,-4816,50861,0.20,2.14,0.37,0.98,-4496,-20448,30163,0.24,1170,-4601,51676,0.46,45499,5349,-9608,50848,0.46
13231,10752,8693,8903,11553,6130,5178,6924,58133,0.41,8929,8903,9608,11803,565,-5420,50319,0.33,-24818,-8448,21908,0.09,570,-4816,50928,0.20,2.11,0.33,0.98,-4496,-20448,30230,0.20,1170,-4601,51743,0.41,45566,5349,-9608,50915,0.43
13051,10320,8693,8903,11553,6130,5178,6865,57642,0.47,9750,8903,9608,11445,565,-5420,50349,0.41,-24818,-8448,21938,0.13,570,-4816,50958,0.21,1.85,0.40,0.98,-4496,-20448,30260,0.27,1170,-4601,51773,0.47,45596,5349,-9608,50945,0.48
13149,10752,8693,8903,11553,6130,5178,6924,58133,0.52,8958,8903,9608,11807,565,-5420,50351,0.46,-24818,-8448,21940,0.13,570,-4816,50960,0.20,2.10,0.45,0.98,-4496,-20448,30262,0.31,1170,-4601,51775,0.53,45598,5349,-9608,50947,0.55
13151,10752,8693,8903,11553,6130,5178,6924,58133,0.35,9013,8903,9608,11815,565,-5420,50414,0.28,-24818,-8448,22003,0.06,570,-4816,51023,0.20,2.08,0.28,0.98,-4496,-20448,30325,0.08,1170,-4601,51838,0.35,45661,5349,-9608,51010,0.34
13247,10752,8693,8903,11553,6130,5178,6924,58133,0.41,9029,8903,9608,11813,565,-5420,50428,0.33,-24818,-8448,22017,0.08,570,-4816,51037,0.20,2.08,0.33,0.98,-4496,-20448,30339,0.11,1170,-4601,51852,0.41,45675,5349,-9608,51024,0.41
13227,10752,8693,8903,11553,6130,5178,6924,58133,0.44,9043,8903,9608,11812,565,-5420,50440,0.34,-24818,-8448,22029,0.07,570,-4816,51049,0.20,2.07,0.34,0.98,-4496,-20448,30351,0.12,1170,-4601,51864,0.44,45687,5349,-9608,51036,0.45
13097,10752,8693,8903,11553,6130,5178,6924,58133,0.41,9152,8903,9608,11813,565,-5420,50551,0.32,-24818,-8448,22140,0.08,570,-4816,51160,0.20,2.04,0.32,0.98,-4496,-20448,30462,0.11,1170,-4601,51975,0.41,45798,5349,-9608,51147,0.43
13063,10752,8693,8903,11553,6130,5178,6924,58133,0.55,9134,8903,9608,11834,565,-5420,50554,0.46,-24818,-8448,22143,0.13,570,-4816,51163,0.20,2.04,0.46,0.98,-4496,-20448,30465,0.16,1170,-4601,51978,0.55,45801,5349,-9608,51150,0.55
13085,10752,8693,8903,11553,6130,5178,6924,58133,0.38,9383,8903,9608,11809,565,-5420,50778,0.38,-24818,-8448,22367,0.09,570,-4816,51387,0.20,1.96,0.32,0.98,-4496,-20448,30689,0.10,1170,-4601,52202,0.39,46025,5349,-9608,51374,0.37
13057,10752,8693,8903,11553,6130,5178,6924,58133,0.31,9476,8903,9608,11809,1023,-5207,51542,0.31,-25146,-8448,22132,0.04,1029,-4505,52250,0.20,1.46,0.31,0.98,-4023,-20448,31255,0.07,1675,-4281,53120,0.31,46118,5946,-9608,52064,0.31
13135,10752,8693,8903,11553,6130,5178,6924,58133,0.36,9771,8903,9608,11826,1023,-5207,51854,0.36,-25146,-8448,22444,0.06,1029,-4505,52562,0.20,1.91,0.36,0.98,-4023,-20448,31567,0.16,1675,-4281,53432,0.36,46430,5946,-9608,52376,0.37
13113,10752,8693,8903,11553,6130,5178,6924,58133,0.27,10008,8903,9608,11819,1023,-5207,52084,0.27,-25146,-8448,22674,0.05,1029,-4505,52792,0.20,1.84,0.27,0.98,-4023,-20448,31797,0.10,1675,-4281,53662,0.27,46660,5946,-9608,52606,0.27
13067,10752,8693,8903,11553,6130,5178,6924,58133,0.34,10121,8903,9608,11835,1023,-5207,52213,0.35,-25146,-8448,22803,0.07,1029,-4505,52921,0.27,1.81,0.35,0.98,-4023,-20448,31926,0.14,1675,-4281,53791,0.32,46789,5946,-9608,52735,0.36
13117,10752,8693,8903,11553,6130,5178,6924,58133,0.23,10199,8903,9608,11811,1023,-5207,52266,0.24,-25146,-8448,22856,0.05,1029,-4505,52974,0.27,1.79,0.24,0.98,-4023,-20448,31979,0.10,1675,-4281,53844,0.22,46842,5946,-9608,52788,0.25
13089,10752,8693,8903,11553,6130,5178,6924,58133,0.44,10350,8903,9608,11864,1023,-5207,52472,0.45,-25146,-8448,23062,0.18,1029,-4505,53180,0.27,1.75,0.45,0.98,-4023,-20448,32185,0.19,1675,-4281,54050,0.42,47048,5946,-9608,52994,0.46
13121,10752,8693,8903,11553,6130,5178,6924,58133,0.41,11236,8903,9608,11870,1907,-4828,54626,0.39,-25567,-8448,23532,0.10,1913,-3940,55520,0.21,1.59,0.39,0.98,-3022,-20044,34481,0.26,2581,-3711,56417,0.40,47939,7013,-9608,54952,0.39
15005,7644,15187,10627,9970,4796,5250,7872,61346,0.39,13230,10627,9858,10894,7888,-1687,63704,0.38,-23350,-8712,25441,0.22,7915,-1695,63723,0.28,1.60,0.38,0.99,8003,-17079,48427,0.27,8344,-1470,64377,0.36,47645,14164,-9858,61809,0.50
15001,11400,15187,10627,9970,4796,5250,8424,65654,0.47,15293,10627,9858,9980,9372,-608,71172,0.42,-24731,-8712,28965,0.18,9399,-290,71517,0.21,1.46,0.42,0.99,10266,-15502,57172,0.43,9827,-65,72170,0.57,52550,16084,-9858,68634,0.55
15009,15144,15187,10627,9970,4796,5250,8976,69950,0.34,19342,10627,9858,11010,12040,0,83271,0.41,-26640,-7697,36894,0.14,12067,0,83298,0.00,0.00,0.41,0.99,13819,-12780,72270,0.45,12497,0,83728,0.40,61373,19539,-9858,80912,0.55
15007,19164,15187,10627,9970,4796,5250,9567,74561,0.33,17458,10627,9858,10926,12661,0,85943,0.40,-27079,-7363,38840,0.22,12688,0,85970,0.00,0.00,0.40,0.99,14651,-12146,75787,0.41,13117,0,86399,0.38,63424,20342,-9858,83766,0.54
15003,21840,15187,10627,9970,4796,5250,9961,77631,0.39,21526,10627,9858,11530,14893,0,95524,0.49,-28542,-6144,45945,0.15,14921,0,95552,0.00,0.00,0.49,0.99,17632,-12000,86263,0.30,15354,0,95985,0.47,70773,23232,-9858,94005,0.40
19005,6948,10892,9095,11236,5733,4891,9134,57929,0.47,9443,9095,10880,11236,4058,-5159,51392,0.41,-22733,-9432,20328,0.08,3288,-5470,50311,0.11,2.27,0.33,1.04,-5809,-21432,25252,0.06,4061,-5140,51414,0.42,41613,8624,-10880,50237,0.49
19007,6948,10892,9095,11236,5733,4891,9134,57929,0.54,9443,9095,10880,11236,4058,-5159,51392,0.46,-22733,-9432,20328,0.13,3288,-5470,50311,0.13,2.27,0.40,1.04,-5809,-21432,25252,0.10,4061,-5140,51414,0.47,41613,8624,-10880,50237,0.56
19009,6948,10892,9095,11236,5733,4891,9134,57929,0.49,9443,9095,10880,11236,4058,-5159,51392,0.44,-22733,-9432,20328,0.07,3288,-5470,50311,0.11,2.27,0.35,1.04,-5809,-21432,25252,0.05,4061,-5140,51414,0.45,41613,8624,-10880,50237,0.50
19185,6948,10892,9095,11236,5733,4891,9134,57929,0.53,9728,9095,10880,11236,4058,-5159,51677,0.46,-22733,-9432,20613,0.13,3288,-5470,50596,0.11,2.24,0.46,1.04,-5809,-21432,25537,0.11,4061,-5140,51699,0.43,41898,8624,-10880,50522,0.55
19117,6948,10892,9095,11236,5733,4891,9134,57929,0.52,9808,9095,10880,11236,4058,-5159,51757,0.45,-22733,-9432,20693,0.12,3288,-5470,50676,0.17,2.21,0.45,1.04,-5809,-21432,25617,0.09,4061,-5140,51779,0.42,41978,8624,-10880,50602,0.53
19119,6948,10892,9095,11236,5733,4891,9134,57929,0.39,9808,9095,10880,11236,4058,-5159,51757,0.34,-22733,-9432,20693,0.07,3288,-5470,50676,0.17,2.21,0.34,1.04,-5809,-21432,25617,0.06,4061,-5140,51779,0.32,41978,8624,-10880,50602,0.42
19001,7428,10892,9095,11236,5733,4891,9224,58499,0.45,9443,9095,10880,11236,4058,-5159,51872,0.39,-22733,-9432,20808,0.09,3288,-5470,50791,0.17,1.81,0.39,1.04,-5809,-21432,25732,0.16,4061,-5140,51894,0.36,42093,8624,-10880,50717,0.51
19003,7488,10892,9095,11236,5733,4891,9236,58571,0.46,9443,9095,10880,11236,4058,-5159,51932,0.38,-22733,-9432,20868,0.10,3288,-5470,50851,0.17,2.34,0.37,1.04,-5809,-21432,25792,0.18,4061,-5140,51954,0.34,42153,8624,-10880,50777,0.49
19173,6948,10892,9095,11236,5733,4891,9134,57929,0.49,10148,9095,10880,11236,4058,-5159,52097,0.43,-22733,-9432,21033,0.13,3288,-5470,51016,0.17,2.11,0.43,1.04,-5809,-21432,25957,0.20,4061,-5140,52119,0.41,42318,8624,-10880,50942,0.52
19175,6948,10892,9095,11236,5733,4891,9134,57929,0.50,10148,9095,10880,11236,4058,-5159,52097,0.44,-22733,-9432,21033,0.11,3288,-5470,51016,0.17,2.11,0.44,1.04,-5809,-21432,25957,0.19,4061,-5140,52119,0.41,42318,8624,-10880,50942,0.54
19177,6948,10892,9095,11236,5733,4891,9134,57929,0.49,10148,9095,10880,11236,4058,-5159,52097,0.42,-22733,-9432,21033,0.10,3288,-5470,51016,0.17,2.11,0.42,1.04,-5809,-21432,25957,0.16,4061,-5140,52119,0.39,42318,8624,-10880,50942,0.53
19123,7020,10892,9095,11236,5733,4891,9148,58015,0.46,10449,9095,10880,10890,4058,-5159,52125,0.41,-22733,-9432,21061,0.13,3288,-5470,51044,0.19,2.02,0.41,1.04,-5809,-21432,25985,0.21,4061,-5140,52147,0.39,42346,8624,-10880,50970,0.48
19115,7416,10892,9095,11236,5733,4891,9222,58485,0.43,9808,9095,10880,11236,4058,-5159,52225,0.37,-22733,-9432,21161,0.08,3288,-5470,51144,0.17,2.21,0.37,1.04,-5809,-21432,26085,0.13,4061,-5140,52247,0.35,42446,8624,-10880,51070,0.46
19065,6948,10892,9095,11236,5733,4891,9134,57929,0.49,10320,9095,10880,11236,4058,-5159,52269,0.43,-22733,-9432,21205,0.09,3288,-5470,51188,0.17,2.05,0.42,1.04,-5809,-21432,26129,0.18,4061,-5140,52291,0.40,42490,8624,-10880,51114,0.53
19067,6948,10892,9095,11236,5733,4891,9134,57929,0.51,10320,9095,10880,11236,4058,-5159,52269,0.44,-22733,-9432,21205,0.11,3288,-5470,51188,0.17,2.05,0.44,1.04,-5809,-21432,26129,0.22,4061,-5140,52291,0.41,42490,8624,-10880,51114,0.53
19069,6948,10892,9095,11236,5733,4891,9134,57929,0.45,10320,9095,10880,11236,4058,-5159,52269,0.39,-22733,-9432,21205,0.09,3288,-5470,51188,0.19,2.05,0.39,1.04,-5809,-21432,26129,0.17,4061,-5140,52291,0.36,42490,8624,-10880,51114,0.50
19071,6948,10892,9095,11236,5733,4891,9134,57929,0.41,10320,9095,10880,11236,4058,-5159,52269,0.37,-22733,-9432,21205,0.09,3288,-5470,51188,0.17,2.05,0.36,1.04,-5809,-21432,26129,0.17,4061,-5140,52291,0.34,42490,8624,-10880,51114,0.45
19187,6948,10892,9095,11236,5733,4891,9134,57929,0.52,11156,9095,10880,10404,4058,-5159,52274,0.46,-22733,-9432,21210,0.15,3288,-5470,51193,0.19,2.27,0.46,1.04,-5809,-21432,26134,0.23,4061,-5140,52296,0.44,42495,8624,-10880,51119,0.55
19171,7152,10892,9095,11236,5733,4891,9173,58172,0.38,10148,9095,10880,11236,4058,-5159,52301,0.35,-22733,-9432,21237,0.08,3288,-5470,51220,0.17,2.11,0.34,1.04,-5809,-21432,26161,0.14,4061,-5140,52323,0.32,42522,8624,-10880,51146,0.38
19151,6948,10892,9095,11236,5733,4891,9134,57929,0.49,10388,9095,10880,11236,4058,-5159,52337,0.43,-22733,-9432,21273,0.13,3288,-5470,51256,0.17,2.03,0.43,1.04,-5809,-21432,26197,0.22,4061,-5140,52359,0.41,42558,8624,-10880,51182,0.47
19179,7800,10892,9095,11236,5733,4891,9294,58941,0.53,10211,9095,10880,10611,4058,-5159,52387,0.47,-22733,-9432,21323,0.15,3288,-5470,51306,0.17,2.09,0.47,1.04,-5809,-21432,26247,0.24,4061,-5140,52409,0.44,42608,8624,-10880,51232,0.53
19073,7080,10892,9095,11236,5733,4891,9159,58086,0.45,10320,9095,10880,11236,4366,-4931,52937,0.40,-23267,-9432,20803,0.13,3758,-5135,52125,0.17,2.05,0.40,1.04,-5322,-21432,26748,0.20,4369,-4842,53029,0.37,42622,9022,-10880,51644,0.47
19047,6948,10892,9095,11236,5733,4891,9134,57929,0.46,10513,9095,10880,11236,4366,-4931,52998,0.41,-23267,-9432,20864,0.12,3758,-5135,52186,0.17,2.00,0.40,1.04,-5322,-21432,26809,0.19,4369,-4842,53090,0.38,42683,9022,-10880,51705,0.47
19057,8184,10892,9095,11236,5733,4891,9366,59397,0.52,10017,9095,10880,10511,4366,-4931,53013,0.47,-23267,-9432,20879,0.14,3758,-5135,52201,0.19,2.15,0.47,1.04,-5322,-21432,26824,0.20,4369,-4842,53105,0.44,42698,9022,-10880,51720,0.53
19183,7740,10892,9095,11236,5733,4891,9283,58870,0.38,9728,9095,10880,11254,4366,-4931,53023,0.35,-23267,-9432,20889,0.07,3758,-5135,52211,0.19,2.24,0.35,1.04,-5322,-21432,26834,0.12,4369,-4842,53115,0.32,42708,9022,-10880,51730,0.40
19081,6948,10892,9095,11236,5733,4891,9134,57929,0.41,10597,9095,10880,11236,4366,-4931,53082,0.35,-23267,-9432,20948,0.07,3758,-5135,52270,0.17,1.97,0.35,1.04,-5322,-21432,26893,0.13,4369,-4842,53174,0.32,42767,9022,-10880,51789,0.42
19083,6948,10892,9095,11236,5733,4891,9134,57929,0.43,10597,9095,10880,11236,4366,-4931,53082,0.38,-23267,-9432,20948,0.11,3758,-5135,52270,0.17,1.97,0.38,1.04,-5322,-21432,26893,0.17,4369,-4842,53174,0.36,42767,9022,-10880,51789,0.44
19051,7464,10892,9095,11236,5733,4891,9231,58542,0.47,10666,9095,10880,10686,4366,-4931,53117,0.44,-23267,-9432,20983,0.11,3758,-5135,52305,0.17,1.95,0.44,1.04,-5322,-21432,26928,0.19,4369,-4842,53209,0.42,42802,9022,-10880,51824,0.51
19159,6948,10892,9095,11236,5733,4891,9134,57929,0.50,10633,9095,10880,11236,4366,-4931,53118,0.43,-23267,-9432,20984,0.10,3758,-5135,52306,0.17,1.96,0.43,1.04,-5322,-21432,26929,0.20,4369,-4842,53210,0.39,42803,9022,-10880,51825,0.51
19161,6948,10892,9095,11236,5733,4891,9134,57929,0.44,10633,9095,10880,11236,4366,-4931,53118,0.38,-23267,-9432,20984,0.09,3758,-5135,52306,0.15,1.96,0.38,1.04,-5322,-21432,26929,0.17,4369,-4842,53210,0.35,42803,9022,-10880,51825,0.45
19053,6948,10892,9095,11236,5733,4891,9134,57929,0.56,10666,9095,10880,11236,4366,-4931,53151,0.51,-23267,-9432,21017,0.17,3758,-5135,52339,0.19,1.95,0.51,1.04,-5322,-21432,26962,0.10,4369,-4842,53243,0.49,42836,9022,-10880,51858,0.56
19055,6948,10892,9095,11236,5733,4891,9134,57929,0.39,10666,9095,10880,11236,4366,-4931,53151,0.35,-23267,-9432,21017,0.08,3758,-5135,52339,0.19,1.95,0.35,1.04,-5322,-21432,26962,0.04,4369,-4842,53243,0.33,42836,9022,-10880,51858,0.39
19141,6948,10892,9095,11236,5733,4891,9134,57929,0.43,10689,9095,10880,11236,4366,-4931,53174,0.39,-23267,-9432,21040,0.12,3758,-5135,52362,0.19,1.95,0.39,1.04,-5322,-21432,26985,0.07,4369,-4842,53266,0.37,42859,9022,-10880,51881,0.43
19145,6948,10892,9095,11236,5733,4891,9134,57929,0.50,10689,9095,10880,11236,4366,-4931,53174,0.44,-23267,-9432,21040,0.14,3758,-5135,52362,0.17,1.95,0.44,1.04,-5322,-21432,26985,0.09,4369,-4842,53266,0.42,42859,9022,-10880,51881,0.49
19147,6948,10892,9095,11236,5733,4891,9134,57929,0.48,10689,9095,10880,11236,4366,-4931,53174,0.43,-23267,-9432,21040,0.10,3758,-5135,52362,0.17,1.95,0.43,1.04,-5322,-21432,26985,0.02,4369,-4842,53266,0.41,42859,9022,-10880,51881,0.50
19045,7488,10892,9095,11236,5733,4891,9236,58571,0.47,10513,9095,10880,10947,4366,-4931,53249,0.36,-23267,-9432,21115,0.12,3758,-5135,52437,0.17,2.00,0.40,1.04,-5322,-21432,27060,0.06,4369,-4842,53341,0.38,42934,9022,-10880,51956,0.46
19063,7404,10892,9095,11236,5733,4891,9220,58471,0.45,10320,9095,10880,11236,4366,-4931,53261,0.37,-23267,-9432,21127,0.12,3758,-5135,52449,0.17,2.05,0.41,1.04,-5322,-21432,27072,0.07,4369,-4842,53353,0.38,42946,9022,-10880,51968,0.48
19089,6948,10892,9095,11236,5733,4891,9134,57929,0.47,10805,9095,10880,11236,4366,-4931,53290,0.38,-23267,-9432,21156,0.12,3758,-5135,52478,0.17,2.38,0.42,1.04,-5322,-21432,27101,0.08,4369,-4842,53382,0.40,42975,9022,-10880,51997,0.47
19091,6948,10892,9095,11236,5733,4891,9134,57929,0.46,10805,9095,10880,11236,4366,-4931,53290,0.40,-23267,-9432,21156,0.09,3758,-5135,52478,0.17,2.38,0.43,1.04,-5322,-21432,27101,0.04,4369,-4842,53382,0.41,42975,9022,-10880,51997,0.48
