fips,year,state,food_cost,insurance_cost,healthcare_cost,housing_cost,transportation_cost,other_cost,state_tax_rate,pop,fica_tax_rate,federal_income_tax_rate,total_cost
1322799999,2014,GA,3035.971767,1209,2528.386391,9072,3965.869168,2195.290565,0.02,29431,0.0765,0.0534,25305.29492
1322999999,2014,GA,3035.971767,1209,2528.386391,5736,3965.869168,2195.290565,0.02,18758,0.0765,0.0534,21469.22852
1323199999,2014,GA,3035.971767,1209,2528.386391,9072,3965.869168,2195.290565,0.02,17869,0.0765,0.0534,25305.29492
1323399999,2014,GA,3035.971767,1209,2528.386391,5952,3965.869168,2195.290565,0.02,41475,0.0765,0.0534,21717.60692
1323599999,2014,GA,3035.971767,1209,2528.386391,5640,3965.869168,2195.290565,0.02,12010,0.0765,0.0534,21358.83812
1323799999,2014,GA,3035.971767,1209,2528.386391,8052,3965.869168,2195.290565,0.02,21218,0.0765,0.0534,24132.39692
1323999999,2014,GA,3035.971767,1209,2528.386391,6432,3965.869168,2195.290565,0.02,2513,0.0765,0.0534,22269.55892
1324199999,2014,GA,3035.971767,1209,2528.386391,7608,3965.869168,2195.290565,0.02,16276,0.0765,0.0534,23621.84132
1324399999,2014,GA,3035.971767,1209,2528.386391,5640,3965.869168,2195.290565,0.02,7719,0.0765,0.0534,21358.83812
1324599999,2014,GA,3035.971767,1209,2528.386391,7344,3965.869168,2195.290565,0.02,200549,0.0765,0.0534,23318.26772
1324799999,2014,GA,3035.971767,1209,2528.386391,9072,3965.869168,2195.290565,0.02,85215,0.0765,0.0534,25305.29492
1324999999,2014,GA,3035.971767,1209,2528.386391,5640,3965.869168,2195.290565,0.02,5010,0.0765,0.0534,21358.83812
1325199999,2014,GA,3035.971767,1209,2528.386391,5640,3965.869168,2195.290565,0.02,14593,0.0765,0.0534,21358.83812
1325399999,2014,GA,3035.971767,1209,2528.386391,6432,3965.869168,2195.290565,0.02,8729,0.0765,0.0534,22269.55892
1325599999,2014,GA,3035.971767,1209,2528.386391,9072,3965.869168,2195.290565,0.02,64073,0.0765,0.0534,25305.29492
1325799999,2014,GA,3035.971767,1209,2528.386391,6084,3965.869168,2195.290565,0.02,26175,0.0765,0.0534,21869.39372
1325999999,2014,GA,3035.971767,1209,2528.386391,6432,3965.869168,2195.290565,0.02,6058,0.0765,0.0534,22269.55892
1326199999,2014,GA,3035.971767,1209,2528.386391,6312,3965.869168,2195.290565,0.02,32819,0.0765,0.0534,22131.57092
1326399999,2014,GA,3035.971767,1209,2528.386391,6336,3965.869168,2195.290565,0.02,6865,0.0765,0.0534,22159.16852
1326599999,2014,GA,3035.971767,1209,2528.386391,7656,3965.869168,2195.290565,0.02,1717,0.0765,0.0534,23677.03652
1326799999,2014,GA,3035.971767,1209,2528.386391,6432,3965.869168,2195.290565,0.02,25520,0.0765,0.0534,22269.55892
1326999999,2014,GA,3035.971767,1209,2528.386391,5940,3965.869168,2195.290565,0.02,8906,0.0765,0.0534,21703.80812
1327199999,2014,GA,3035.971767,1209,2528.386391,5640,3965.869168,2195.290565,0.02,16500,0.0765,0.0534,21358.83812
1327399999,2014,GA,3035.971767,1209,2528.386391,6972,3965.869168,2195.290565,0.02,9315,0.0765,0.0534,22890.50492
1327599999,2014,GA,3035.971767,1209,2528.386391,6252,3965.869168,2195.290565,0.02,44720,0.0765,0.0534,22062.57692
1327799999,2014,GA,3035.971767,1209,2528.386391,6108,3965.869168,2195.290565,0.02,40118,0.0765,0.0534,21896.99132
1327999999,2014,GA,3035.971767,1209,2528.386391,5880,3965.869168,2195.290565,0.02,27223,0.0765,0.0534,21634.81412
1328199999,2014,GA,3035.971767,1209,2528.386391,6360,3965.869168,2195.290565,0.02,10471,0.0765,0.0534,22186.76612
1328399999,2014,GA,3035.971767,1209,2528.386391,5940,3965.869168,2195.290565,0.02,6885,0.0765,0.0534,21703.80812
1328599999,2014,GA,3035.971767,1209,2528.386391,6960,3965.869168,2195.290565,0.02,67044,0.0765,0.0534,22876.70612
1328799999,2014,GA,3035.971767,1209,2528.386391,5688,3965.869168,2195.290565,0.02,8930,0.0765,0.0534,21414.03332
1328999999,2014,GA,3035.971767,1209,2528.386391,7392,3965.869168,2195.290565,0.02,9023,0.0765,0.0534,23373.46292
1329199999,2014,GA,3035.971767,1209,2528.386391,6408,3965.869168,2195.290565,0.02,21356,0.0765,0.0534,22241.96132
1329399999,2014,GA,3035.971767,1209,2528.386391,6432,3965.869168,2195.290565,0.02,27153,0.0765,0.0534,22269.55892
1329599999,2014,GA,3035.971767,1209,2528.386391,6552,3965.869168,2195.290565,0.02,68756,0.0765,0.0534,22407.54692
1329799999,2014,GA,3035.971767,1209,2528.386391,9072,3965.869168,2195.290565,0.02,83768,0.0765,0.0534,25305.29492
1329999999,2014,GA,3035.971767,1209,2528.386391,5676,3965.869168,2195.290565,0.02,36312,0.0765,0.0534,21400.23452
1330199999,2014,GA,3035.971767,1209,2528.386391,6252,3965.869168,2195.290565,0.02,5834,0.0765,0.0534,22062.57692
1330399999,2014,GA,3035.971767,1209,2528.386391,6432,3965.869168,2195.290565,0.02,21187,0.0765,0.0534,22269.55892
1330599999,2014,GA,3035.971767,1209,2528.386391,5640,3965.869168,2195.290565,0.02,30099,0.0765,0.0534,21358.83812
1330799999,2014,GA,3035.971767,1209,2528.386391,5940,3965.869168,2195.290565,0.02,2799,0.0765,0.0534,21703.80812
1330999999,2014,GA,3035.971767,1209,2528.386391,5940,3965.869168,2195.290565,0.02,7421,0.0765,0.0534,21703.80812
1331199999,2014,GA,3035.971767,1209,2528.386391,5760,3965.869168,2195.290565,0.02,27144,0.0765,0.0534,21496.82612
1331399999,2014,GA,3035.971767,1209,2528.386391,6864,3965.869168,2195.290565,0.02,102599,0.0765,0.0534,22766.31572
1331599999,2014,GA,3035.971767,1209,2528.386391,5640,3965.869168,2195.290565,0.02,9255,0.0765,0.0534,21358.83812
1331799999,2014,GA,3035.971767,1209,2528.386391,5784,3965.869168,2195.290565,0.02,10593,0.0765,0.0534,21524.42372
1331999999,2014,GA,3035.971767,1209,2528.386391,5640,3965.869168,2195.290565,0.02,9563,0.0765,0.0534,21358.83812
1332199999,2014,GA,3035.971767,1209,2528.386391,6972,3965.869168,2195.290565,0.02,21679,0.0765,0.0534,22890.50492
1500199999,2014,HI,3264.485771,462,2528.386391,9360,3965.869168,2195.290565,0.032,185079,0.0765,0.0534,25301.57146
1500399999,2014,HI,3264.485771,462,2528.386391,16584,3965.869168,2195.290565,0.032,953207,0.0765,0.0534,33695.13706
1500599999,2014,HI,3264.485771,462,2528.386391,6108,3965.869168,2195.290565,0.032,90,0.0765,0.0534,21523.07266
1500799999,2014,HI,3264.485771,462,2528.386391,14160,3965.869168,2195.290565,0.032,67091,0.0765,0.0534,30878.69146
1500999999,2014,HI,3264.485771,462,2528.386391,11724,3965.869168,2195.290565,0.032,154834,0.0765,0.0534,28048.30306
1600199999,2014,ID,3623.579206,1044,2528.386391,6864,3965.869168,2195.290565,0.036,392365,0.0765,0.0534,23575.81002
1600399999,2014,ID,3623.579206,1044,2528.386391,5652,3965.869168,2195.290565,0.036,3976,0.0765,0.0534,22162.73922
1600599999,2014,ID,3623.579206,1044,2528.386391,5724,3965.869168,2195.290565,0.036,82839,0.0765,0.0534,22246.68402
1600799999,2014,ID,3623.579206,1044,2528.386391,5652,3965.869168,2195.290565,0.036,5986,0.0765,0.0534,22162.73922
1600999999,2014,ID,3623.579206,1044,2528.386391,6444,3965.869168,2195.290565,0.036,9285,0.0765,0.0534,23086.13202
1601199999,2014,ID,3623.579206,1044,2528.386391,6384,3965.869168,2195.290565,0.036,45607,0.0765,0.0534,23016.17802
1601399999,2014,ID,3623.579206,1044,2528.386391,8436,3965.869168,2195.290565,0.036,21376,0.0765,0.0534,25408.60482
1601599999,2014,ID,3623.579206,1044,2528.386391,6864,3965.869168,2195.290565,0.036,7028,0.0765,0.0534,23575.81002
1601799999,2014,ID,3623.579206,1044,2528.386391,6972,3965.869168,2195.290565,0.036,40877,0.0765,0.0534,23701.72722
1601999999,2014,ID,3623.579206,1044,2528.386391,5856,3965.869168,2195.290565,0.036,104234,0.0765,0.0534,22400.58282
1602199999,2014,ID,3623.579206,1044,2528.386391,5652,3965.869168,2195.290565,0.036,10972,0.0765,0.0534,22162.73922
1602399999,2014,ID,3623.579206,1044,2528.386391,5844,3965.869168,2195.290565,0.036,2891,0.0765,0.0534,22386.59202
1602599999,2014,ID,3623.579206,1044,2528.386391,6024,3965.869168,2195.290565,0.036,1117,0.0765,0.0534,22596.45402
1602799999,2014,ID,3623.579206,1044,2528.386391,6864,3965.869168,2195.290565,0.036,188923,0.0765,0.0534,23575.81002
1602999999,2014,ID,3623.579206,1044,2528.386391,6024,3965.869168,2195.290565,0.036,6963,0.0765,0.0534,22596.45402
1603199999,2014,ID,3623.579206,1044,2528.386391,5664,3965.869168,2195.290565,0.036,22952,0.0765,0.0534,22176.73002
1603399999,2014,ID,3623.579206,1044,2528.386391,6024,3965.869168,2195.290565,0.036,982,0.0765,0.0534,22596.45402
1603599999,2014,ID,3623.579206,1044,2528.386391,6444,3965.869168,2195.290565,0.036,8761,0.0765,0.0534,23086.13202
1603799999,2014,ID,3623.579206,1044,2528.386391,5652,3965.869168,2195.290565,0.036,4368,0.0765,0.0534,22162.73922
1603999999,2014,ID,3623.579206,1044,2528.386391,5652,3965.869168,2195.290565,0.036,27038,0.0765,0.0534,22162.73922
1604199999,2014,ID,3623.579206,1044,2528.386391,5772,3965.869168,2195.290565,0.036,12786,0.0765,0.0534,22302.64722
1604399999,2014,ID,3623.579206,1044,2528.386391,5700,3965.869168,2195.290565,0.036,13242,0.0765,0.0534,22218.70242
1604599999,2014,ID,3623.579206,1044,2528.386391,5664,3965.869168,2195.290565,0.036,16719,0.0765,0.0534,22176.73002
1604799999,2014,ID,3623.579206,1044,2528.386391,5952,3965.869168,2195.290565,0.036,15464,0.0765,0.0534,22512.50922
1604999999,2014,ID,3623.579206,1044,2528.386391,5844,3965.869168,2195.290565,0.036,16267,0.0765,0.0534,22386.59202
1605199999,2014,ID,3623.579206,1044,2528.386391,5856,3965.869168,2195.290565,0.036,26140,0.0765,0.0534,22400.58282
1605399999,2014,ID,3623.579206,1044,2528.386391,5916,3965.869168,2195.290565,0.036,22374,0.0765,0.0534,22470.53682
1605599999,2014,ID,3623.579206,1044,2528.386391,7140,3965.869168,2195.290565,0.036,138494,0.0765,0.0534,23897.59842
1605799999,2014,ID,3623.579206,1044,2528.386391,6132,3965.869168,2195.290565,0.036,37244,0.0765,0.0534,22722.37122
1605999999,2014,ID,3623.579206,1044,2528.386391,6444,3965.869168,2195.290565,0.036,7936,0.0765,0.0534,23086.13202
1606199999,2014,ID,3623.579206,1044,2528.386391,6252,3965.869168,2195.290565,0.036,3821,0.0765,0.0534,22862.27922
1606399999,2014,ID,3623.579206,1044,2528.386391,6444,3965.869168,2195.290565,0.036,5208,0.0765,0.0534,23086.13202
1606599999,2014,ID,3623.579206,1044,2528.386391,6096,3965.869168,2195.290565,0.036,37536,0.0765,0.0534,22680.39882
1606799999,2014,ID,3623.579206,1044,2528.386391,6444,3965.869168,2195.290565,0.036,20069,0.0765,0.0534,23086.13202
1606999999,2014,ID,3623.579206,1044,2528.386391,6120,3965.869168,2195.290565,0.036,39265,0.0765,0.0534,22708.38042
1607199999,2014,ID,3623.579206,1044,2528.386391,6444,3965.869168,2195.290565,0.036,4286,0.0765,0.0534,23086.13202
1607399999,2014,ID,3623.579206,1044,2528.386391,6864,3965.869168,2195.290565,0.036,11526,0.0765,0.0534,23575.81002
1607599999,2014,ID,3623.579206,1044,2528.386391,5796,3965.869168,2195.290565,0.036,22623,0.0765,0.0534,22330.62882
1607799999,2014,ID,3623.579206,1044,2528.386391,5724,3965.869168,2195.290565,0.036,7817,0.0765,0.0534,22246.68402
1607999999,2014,ID,3623.579206,1044,2528.386391,6216,3965.869168,2195.290565,0.036,12765,0.0765,0.0534,22820.30682
1608199999,2014,ID,3623.579206,1044,2528.386391,6984,3965.869168,2195.290565,0.036,10170,0.0765,0.0534,23715.71802
1608399999,2014,ID,3623.579206,1044,2528.386391,6108,3965.869168,2195.290565,0.036,77230,0.0765,0.0534,22694.38962
1608599999,2014,ID,3623.579206,1044,2528.386391,6960,3965.869168,2195.290565,0.036,9862,0.0765,0.0534,23687.73642
1608799999,2014,ID,3623.579206,1044,2528.386391,5652,3965.869168,2195.290565,0.036,10198,0.0765,0.0534,22162.73922
1700199999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,67103,0.0765,0.0534,22128.79749
1700399999,2014,IL,3101.261482,1312,2528.386391,6024,3965.869168,2195.290565,0.05,8238,0.0765,0.0534,22567.72029
1700599999,2014,IL,3101.261482,1312,2528.386391,6096,3965.869168,2195.290565,0.05,17768,0.0765,0.0534,22652.67309
1700799999,2014,IL,3101.261482,1312,2528.386391,6720,3965.869168,2195.290565,0.05,54165,0.0765,0.0534,23388.93069
1700999999,2014,IL,3101.261482,1312,2528.386391,6900,3965.869168,2195.290565,0.05,6937,0.0765,0.0534,23601.31269
1701199999,2014,IL,3101.261482,1312,2528.386391,5988,3965.869168,2195.290565,0.05,34978,0.0765,0.0534,22525.24389
1701399999,2014,IL,3101.261482,1312,2528.386391,7572,3965.869168,2195.290565,0.05,5089,0.0765,0.0534,24394.20549
1701599999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,15387,0.0765,0.0534,22128.79749
1701799999,2014,IL,3101.261482,1312,2528.386391,5772,3965.869168,2195.290565,0.05,13642,0.0765,0.0534,22270.38549
1701999999,2014,IL,3101.261482,1312,2528.386391,8496,3965.869168,2195.290565,0.05,201081,0.0765,0.0534,25484.43309
1702199999,2014,IL,3101.261482,1312,2528.386391,5964,3965.869168,2195.290565,0.05,34800,0.0765,0.0534,22496.92629
1702399999,2014,IL,3101.261482,1312,2528.386391,6180,3965.869168,2195.290565,0.05,16335,0.0765,0.0534,22751.78469
1702599999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,13815,0.0765,0.0534,23063.27829
1702799999,2014,IL,3101.261482,1312,2528.386391,7572,3965.869168,2195.290565,0.05,37762,0.0765,0.0534,24394.20549
1702999999,2014,IL,3101.261482,1312,2528.386391,5916,3965.869168,2195.290565,0.05,53873,0.0765,0.0534,22440.29109
1703199999,2014,IL,3101.261482,1312,2528.386391,9912,3965.869168,2195.290565,0.05,5194675,0.0765,0.0534,27155.17149
1703399999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,19817,0.0765,0.0534,23063.27829
1703599999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,11048,0.0765,0.0534,23063.27829
1703799999,2014,IL,3101.261482,1312,2528.386391,8112,3965.869168,2195.290565,0.05,105160,0.0765,0.0534,25031.35149
1703999999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,16561,0.0765,0.0534,22128.79749
1704199999,2014,IL,3101.261482,1312,2528.386391,6156,3965.869168,2195.290565,0.05,19980,0.0765,0.0534,22723.46709
1704399999,2014,IL,3101.261482,1312,2528.386391,9912,3965.869168,2195.290565,0.05,916924,0.0765,0.0534,27155.17149
1704599999,2014,IL,3101.261482,1312,2528.386391,5688,3965.869168,2195.290565,0.05,18576,0.0765,0.0534,22171.27389
1704799999,2014,IL,3101.261482,1312,2528.386391,6144,3965.869168,2195.290565,0.05,6721,0.0765,0.0534,22709.30829
1704999999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,34242,0.0765,0.0534,22128.79749
1705199999,2014,IL,3101.261482,1312,2528.386391,6240,3965.869168,2195.290565,0.05,22140,0.0765,0.0534,22822.57869
1705399999,2014,IL,3101.261482,1312,2528.386391,8496,3965.869168,2195.290565,0.05,14081,0.0765,0.0534,25484.43309
1705599999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,39561,0.0765,0.0534,22128.79749
1705799999,2014,IL,3101.261482,1312,2528.386391,5988,3965.869168,2195.290565,0.05,37069,0.0765,0.0534,22525.24389
1705999999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,5589,0.0765,0.0534,23063.27829
1706199999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,13886,0.0765,0.0534,23063.27829
1706399999,2014,IL,3101.261482,1312,2528.386391,8100,3965.869168,2195.290565,0.05,50063,0.0765,0.0534,25017.19269
1706599999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,8457,0.0765,0.0534,23063.27829
1706799999,2014,IL,3101.261482,1312,2528.386391,6120,3965.869168,2195.290565,0.05,19104,0.0765,0.0534,22680.99069
1706999999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,4320,0.0765,0.0534,22128.79749
1707199999,2014,IL,3101.261482,1312,2528.386391,6312,3965.869168,2195.290565,0.05,7331,0.0765,0.0534,22907.53149
1707399999,2014,IL,3101.261482,1312,2528.386391,6396,3965.869168,2195.290565,0.05,50486,0.0765,0.0534,23006.64309
1707599999,2014,IL,3101.261482,1312,2528.386391,5796,3965.869168,2195.290565,0.05,29718,0.0765,0.0534,22298.70309
1707799999,2014,IL,3101.261482,1312,2528.386391,6048,3965.869168,2195.290565,0.05,60218,0.0765,0.0534,22596.03789
1707999999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,9698,0.0765,0.0534,23063.27829
1708199999,2014,IL,3101.261482,1312,2528.386391,6072,3965.869168,2195.290565,0.05,38827,0.0765,0.0534,22624.35549
1708399999,2014,IL,3101.261482,1312,2528.386391,7572,3965.869168,2195.290565,0.05,22985,0.0765,0.0534,24394.20549
1708599999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,22678,0.0765,0.0534,23063.27829
1708799999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,12582,0.0765,0.0534,23063.27829
1708999999,2014,IL,3101.261482,1312,2528.386391,9912,3965.869168,2195.290565,0.05,515269,0.0765,0.0534,27155.17149
1709199999,2014,IL,3101.261482,1312,2528.386391,6888,3965.869168,2195.290565,0.05,113449,0.0765,0.0534,23587.15389
1709399999,2014,IL,3101.261482,1312,2528.386391,9000,3965.869168,2195.290565,0.05,114736,0.0765,0.0534,26079.10269
1709599999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,52919,0.0765,0.0534,22128.79749
1709799999,2014,IL,3101.261482,1312,2528.386391,9912,3965.869168,2195.290565,0.05,703462,0.0765,0.0534,27155.17149
1709999999,2014,IL,3101.261482,1312,2528.386391,6804,3965.869168,2195.290565,0.05,113924,0.0765,0.0534,23488.04229
1710199999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,16833,0.0765,0.0534,23063.27829
1710399999,2014,IL,3101.261482,1312,2528.386391,5988,3965.869168,2195.290565,0.05,36031,0.0765,0.0534,22525.24389
1710599999,2014,IL,3101.261482,1312,2528.386391,6132,3965.869168,2195.290565,0.05,38950,0.0765,0.0534,22695.14949
1710799999,2014,IL,3101.261482,1312,2528.386391,5664,3965.869168,2195.290565,0.05,30305,0.0765,0.0534,22142.95629
1710999999,2014,IL,3101.261482,1312,2528.386391,6276,3965.869168,2195.290565,0.05,32612,0.0765,0.0534,22865.05509
1711199999,2014,IL,3101.261482,1312,2528.386391,9912,3965.869168,2195.290565,0.05,308760,0.0765,0.0534,27155.17149
1711399999,2014,IL,3101.261482,1312,2528.386391,7884,3965.869168,2195.290565,0.05,169572,0.0765,0.0534,24762.33429
1711599999,2014,IL,3101.261482,1312,2528.386391,6300,3965.869168,2195.290565,0.05,110768,0.0765,0.0534,22893.37269
1711799999,2014,IL,3101.261482,1312,2528.386391,5796,3965.869168,2195.290565,0.05,47765,0.0765,0.0534,22298.70309
1711999999,2014,IL,3101.261482,1312,2528.386391,7572,3965.869168,2195.290565,0.05,269282,0.0765,0.0534,24394.20549
1712199999,2014,IL,3101.261482,1312,2528.386391,5820,3965.869168,2195.290565,0.05,39437,0.0765,0.0534,22327.02069
1712399999,2014,IL,3101.261482,1312,2528.386391,6780,3965.869168,2195.290565,0.05,12640,0.0765,0.0534,23459.72469
1712599999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,14666,0.0765,0.0534,22128.79749
1712799999,2014,IL,3101.261482,1312,2528.386391,5952,3965.869168,2195.290565,0.05,15429,0.0765,0.0534,22482.76749
1712999999,2014,IL,3101.261482,1312,2528.386391,7008,3965.869168,2195.290565,0.05,12705,0.0765,0.0534,23728.74189
1713199999,2014,IL,3101.261482,1312,2528.386391,6396,3965.869168,2195.290565,0.05,16434,0.0765,0.0534,23006.64309
1713399999,2014,IL,3101.261482,1312,2528.386391,7572,3965.869168,2195.290565,0.05,32957,0.0765,0.0534,24394.20549
1713599999,2014,IL,3101.261482,1312,2528.386391,6888,3965.869168,2195.290565,0.05,30104,0.0765,0.0534,23587.15389
1713799999,2014,IL,3101.261482,1312,2528.386391,5772,3965.869168,2195.290565,0.05,35547,0.0765,0.0534,22270.38549
1713999999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,14846,0.0765,0.0534,23063.27829
1714199999,2014,IL,3101.261482,1312,2528.386391,6384,3965.869168,2195.290565,0.05,53497,0.0765,0.0534,22992.48429
1714399999,2014,IL,3101.261482,1312,2528.386391,6780,3965.869168,2195.290565,0.05,186494,0.0765,0.0534,23459.72469
1714599999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,22350,0.0765,0.0534,22128.79749
1714799999,2014,IL,3101.261482,1312,2528.386391,8496,3965.869168,2195.290565,0.05,16729,0.0765,0.0534,25484.43309
1714999999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,16430,0.0765,0.0534,23063.27829
1715199999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,4470,0.0765,0.0534,23063.27829
1715399999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,6161,0.0765,0.0534,23063.27829
1715599999,2014,IL,3101.261482,1312,2528.386391,6612,3965.869168,2195.290565,0.05,6006,0.0765,0.0534,23261.50149
1715799999,2014,IL,3101.261482,1312,2528.386391,5820,3965.869168,2195.290565,0.05,33476,0.0765,0.0534,22327.02069
1715999999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,16233,0.0765,0.0534,22128.79749
1716199999,2014,IL,3101.261482,1312,2528.386391,6396,3965.869168,2195.290565,0.05,147546,0.0765,0.0534,23006.64309
1716399999,2014,IL,3101.261482,1312,2528.386391,7572,3965.869168,2195.290565,0.05,270056,0.0765,0.0534,24394.20549
1716599999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,24913,0.0765,0.0534,22128.79749
1716799999,2014,IL,3101.261482,1312,2528.386391,7008,3965.869168,2195.290565,0.05,197465,0.0765,0.0534,23728.74189
1716999999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,7544,0.0765,0.0534,23063.27829
1717199999,2014,IL,3101.261482,1312,2528.386391,5808,3965.869168,2195.290565,0.05,5355,0.0765,0.0534,22312.86189
1717399999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,22363,0.0765,0.0534,22128.79749
1717599999,2014,IL,3101.261482,1312,2528.386391,6780,3965.869168,2195.290565,0.05,5994,0.0765,0.0534,23459.72469
1717799999,2014,IL,3101.261482,1312,2528.386391,5796,3965.869168,2195.290565,0.05,47711,0.0765,0.0534,22298.70309
1717999999,2014,IL,3101.261482,1312,2528.386391,6780,3965.869168,2195.290565,0.05,135394,0.0765,0.0534,23459.72469
1718199999,2014,IL,3101.261482,1312,2528.386391,5652,3965.869168,2195.290565,0.05,17808,0.0765,0.0534,22128.79749
1718399999,2014,IL,3101.261482,1312,2528.386391,6816,3965.869168,2195.290565,0.05,81625,0.0765,0.0534,23502.20109
1718599999,2014,IL,3101.261482,1312,2528.386391,5784,3965.869168,2195.290565,0.05,11947,0.0765,0.0534,22284.54429
1718799999,2014,IL,3101.261482,1312,2528.386391,6228,3965.869168,2195.290565,0.05,17707,0.0765,0.0534,22808.41989
1718999999,2014,IL,3101.261482,1312,2528.386391,5964,3965.869168,2195.290565,0.05,14716,0.0765,0.0534,22496.92629
1719199999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,16760,0.0765,0.0534,23063.27829
1719399999,2014,IL,3101.261482,1312,2528.386391,6444,3965.869168,2195.290565,0.05,14665,0.0765,0.0534,23063.27829
1719599999,2014,IL,3101.261482,1312,2528.386391,6420,3965.869168,2195.290565,0.05,58498,0.0765,0.0534,23034.96069
1719799999,2014,IL,3101.261482,1312,2528.386391,9912,3965.869168,2195.290565,0.05,677560,0.0765,0.0534,27155.17149
1719999999,2014,IL,3101.261482,1312,2528.386391,5760,3965.869168,2195.290565,0.05,66357,0.0765,0.0534,22256.22669
1720199999,2014,IL,3101.261482,1312,2528.386391,6720,3965.869168,2195.290565,0.05,295266,0.0765,0.0534,23388.93069
1720399999,2014,IL,3101.261482,1312,2528.386391,6780,3965.869168,2195.290565,0.05,38664,0.0765,0.0534,23459.72469
1800199999,2014,IN,3101.261482,1353,2528.386391,5940,3965.869168,2195.290565,0.034,34387,0.0765,0.0534,22211.64367
1800399999,2014,IN,3101.261482,1353,2528.386391,6240,3965.869168,2195.290565,0.034,355329,0.0765,0.0534,22560.81367
1800599999,2014,IN,3101.261482,1353,2528.386391,7980,3965.869168,2195.290565,0.034,76794,0.0765,0.0534,24585.99967
1800799999,2014,IN,3101.261482,1353,2528.386391,7416,3965.869168,2195.290565,0.034,8854,0.0765,0.0534,23929.56007
1800999999,2014,IN,3101.261482,1353,2528.386391,5556,3965.869168,2195.290565,0.034,12766,0.0765,0.0534,21764.70607
1801199999,2014,IN,3101.261482,1353,2528.386391,7500,3965.869168,2195.290565,0.034,56640,0.0765,0.0534,24027.32767
1801399999,2014,IN,3101.261482,1353,2528.386391,7500,3965.869168,2195.290565,0.034,15242,0.0765,0.0534,24027.32767
1801599999,2014,IN,3101.261482,1353,2528.386391,6336,3965.869168,2195.290565,0.034,20155,0.0765,0.0534,22672.54807
1801799999,2014,IN,3101.261482,1353,2528.386391,5556,3965.869168,2195.290565,0.034,38966,0.0765,0.0534,21764.70607
1801999999,2014,IN,3101.261482,1353,2528.386391,6804,3965.869168,2195.290565,0.034,110232,0.0765,0.0534,23217.25327
1802199999,2014,IN,3101.261482,1353,2528.386391,6480,3965.869168,2195.290565,0.034,26890,0.0765,0.0534,22840.14967
1802399999,2014,IN,3101.261482,1353,2528.386391,5928,3965.869168,2195.290565,0.034,33224,0.0765,0.0534,22197.67687
1802599999,2014,IN,3101.261482,1353,2528.386391,5556,3965.869168,2195.290565,0.034,10713,0.0765,0.0534,21764.70607
1802799999,2014,IN,3101.261482,1353,2528.386391,5556,3965.869168,2195.290565,0.034,31648,0.0765,0.0534,21764.70607
1802999999,2014,IN,3101.261482,1353,2528.386391,6648,3965.869168,2195.290565,0.034,50047,0.0765,0.0534,23035.68487
1803199999,2014,IN,3101.261482,1353,2528.386391,6060,3965.869168,2195.290565,0.034,25740,0.0765,0.0534,22351.31167
1803399999,2014,IN,3101.261482,1353,2528.386391,5772,3965.869168,2195.290565,0.034,42223,0.0765,0.0534,22016.10847
1803599999,2014,IN,3101.261482,1353,2528.386391,6216,3965.869168,2195.290565,0.034,117671,0.0765,0.0534,22532.88007
