FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIT Below LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Marriage Wage,Daycare Daycare Wage,Daycare Below LWC,Daycare Welfare Gap,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Net,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
15005,7644,15187,8002,8509,4732,4344,7127,55545,0.38,13230,8002,6701,9298,12178,-1,61395,0.33,-18305,-5916,24997,0.30,12197,-1,61414,0.00,1.55,0.32,0.94,13441,-13594,49065,0.31,12514,-1,61731,0.29,42517,18075,-6701,60592,0.47
15001,11400,15187,8002,8509,4732,4344,7680,59854,0.45,15293,8002,6701,8518,13735,-1,67991,0.57,-19345,-5331,29581,0.26,13754,-1,68010,0.00,1.86,0.57,0.94,15501,-12497,57261,0.43,14072,-1,68328,0.55,47556,20081,-6701,67637,0.47
15009,15144,15187,8002,8509,4732,4344,8231,64149,0.32,19342,8002,6701,9396,16785,-1,79713,0.36,-20868,-3762,38299,0.19,16815,-1,79743,0.00,0.00,0.36,0.94,19076,-12001,70004,0.40,17285,-1,80213,0.56,56228,24066,-6701,80294,0.46
15007,19164,15187,8002,8509,4732,4344,8823,68761,0.45,17458,8002,6701,9325,17733,-1,82725,0.58,-20564,-3275,41154,0.19,17762,-1,82754,0.00,0.00,0.58,0.94,19927,-12001,72919,0.38,18232,-1,83224,0.54,58292,25197,-6701,83489,0.45
15003,21840,15187,8002,8509,4732,4344,9217,71831,0.36,21526,8002,6701,9841,21066,-1,93319,0.42,-20260,-2055,49939,0.28,21095,-1,93348,0.00,0.00,0.42,0.94,22983,-12001,83236,0.42,21565,-1,93818,0.40,65553,29176,-6701,94729,0.62
19005,6948,10892,6849,9589,5669,4046,8236,52229,0.45,9443,6849,7394,9589,8116,-1709,50676,0.38,-18389,-6408,19472,0.08,8104,-1620,50753,0.00,2.07,0.37,1.00,-1533,-18408,24328,0.13,8543,-1446,51366,0.45,36875,13103,-7394,49978,0.47
19007,6948,10892,6849,9589,5669,4046,8236,52229,0.52,9443,6849,7394,9589,8116,-1709,50676,0.42,-18389,-6408,19472,0.13,8104,-1620,50753,0.00,2.07,0.42,1.00,-1533,-18408,24328,0.22,8543,-1446,51366,0.53,36875,13103,-7394,49978,0.54
19009,6948,10892,6849,9589,5669,4046,8236,52229,0.47,9443,6849,7394,9589,8116,-1709,50676,0.42,-18389,-6408,19472,0.08,8104,-1620,50753,0.00,2.07,0.42,1.00,-1533,-18408,24328,0.16,8543,-1446,51366,0.48,36875,13103,-7394,49978,0.48
19185,6948,10892,6849,9589,5669,4046,8236,52229,0.51,9728,6849,7394,9589,8116,-1709,50961,0.51,-18389,-6408,19757,0.13,8104,-1620,51038,0.00,1.98,0.43,1.00,-1533,-18408,24613,0.19,8543,-1446,51651,0.52,37160,13103,-7394,50263,0.53
19117,6948,10892,6849,9589,5669,4046,8236,52229,0.51,9808,6849,7394,9589,8116,-1709,51041,0.51,-18389,-6408,19837,0.13,8104,-1620,51118,0.00,1.49,0.51,1.00,-1533,-18408,24693,0.20,8543,-1446,51731,0.51,37240,13103,-7394,50343,0.50
19119,6948,10892,6849,9589,5669,4046,8236,52229,0.37,9808,6849,7394,9589,8116,-1709,51041,0.37,-18389,-6408,19837,0.08,8104,-1620,51118,0.00,1.49,0.37,1.00,-1533,-18408,24693,0.13,8543,-1446,51731,0.38,37240,13103,-7394,50343,0.39
19001,7428,10892,6849,9589,5669,4046,8325,52798,0.43,9443,6849,7394,9589,8116,-1709,51156,0.44,-18389,-6408,19952,0.09,8104,-1620,51233,0.00,1.59,0.43,1.00,-1533,-18408,24808,0.15,8543,-1446,51846,0.45,37355,13103,-7394,50458,0.49
19003,7488,10892,6849,9589,5669,4046,8337,52870,0.44,9443,6849,7394,9589,8116,-1709,51216,0.44,-18389,-6408,20012,0.11,8104,-1620,51293,0.00,1.59,0.44,1.00,-1533,-18408,24868,0.13,8543,-1446,51906,0.45,37415,13103,-7394,50518,0.46
19173,6948,10892,6849,9589,5669,4046,8236,52229,0.47,10148,6849,7394,9589,8116,-1709,51381,0.48,-18389,-6408,20177,0.13,8104,-1620,51458,0.00,1.41,0.47,1.00,-1533,-18408,25033,0.16,8543,-1446,52071,0.48,37580,13103,-7394,50683,0.44
19175,6948,10892,6849,9589,5669,4046,8236,52229,0.48,10148,6849,7394,9589,8116,-1709,51381,0.48,-18389,-6408,20177,0.11,8104,-1620,51458,0.00,1.41,0.48,1.00,-1533,-18408,25033,0.14,8543,-1446,52071,0.49,37580,13103,-7394,50683,0.48
19177,6948,10892,6849,9589,5669,4046,8236,52229,0.47,10148,6849,7394,9589,8116,-1709,51381,0.47,-18389,-6408,20177,0.11,8104,-1620,51458,0.00,1.41,0.47,1.00,-1533,-18408,25033,0.14,8543,-1446,52071,0.48,37580,13103,-7394,50683,0.47
19123,7020,10892,6849,9589,5669,4046,8249,52314,0.44,10449,6849,7394,9294,8116,-1709,51459,0.45,-18389,-6408,20255,0.14,8104,-1620,51536,0.00,1.34,0.44,1.00,-1533,-18408,25111,0.19,8543,-1446,52149,0.50,37658,13103,-7394,50761,0.41
19115,7416,10892,6849,9589,5669,4046,8323,52784,0.41,9808,6849,7394,9589,8116,-1709,51509,0.42,-18389,-6408,20305,0.09,8104,-1620,51586,0.00,1.49,0.42,1.00,-1533,-18408,25161,0.10,8543,-1446,52199,0.47,37708,13103,-7394,50811,0.40
19065,6948,10892,6849,9589,5669,4046,8236,52229,0.47,10320,6849,7394,9589,8116,-1709,51553,0.47,-18389,-6408,20349,0.09,8104,-1620,51630,0.00,1.37,0.47,1.00,-1533,-18408,25205,0.14,8543,-1446,52243,0.54,37752,13103,-7394,50855,0.47
19067,6948,10892,6849,9589,5669,4046,8236,52229,0.50,10320,6849,7394,9589,8116,-1709,51553,0.50,-18389,-6408,20349,0.12,8104,-1620,51630,0.00,1.37,0.50,1.00,-1533,-18408,25205,0.19,8543,-1446,52243,0.55,37752,13103,-7394,50855,0.46
19069,6948,10892,6849,9589,5669,4046,8236,52229,0.43,10320,6849,7394,9589,8116,-1709,51553,0.44,-18389,-6408,20349,0.10,8104,-1620,51630,0.00,1.37,0.43,1.00,-1533,-18408,25205,0.14,8543,-1446,52243,0.52,37752,13103,-7394,50855,0.44
19071,6948,10892,6849,9589,5669,4046,8236,52229,0.39,10320,6849,7394,9589,8116,-1709,51553,0.39,-18389,-6408,20349,0.10,8104,-1620,51630,0.00,1.37,0.39,1.00,-1533,-18408,25205,0.13,8543,-1446,52243,0.47,37752,13103,-7394,50855,0.39
19171,7152,10892,6849,9589,5669,4046,8274,52471,0.36,10148,6849,7394,9589,8116,-1709,51585,0.37,-18389,-6408,20381,0.09,8104,-1620,51662,0.00,1.41,0.37,1.00,-1533,-18408,25237,0.10,8543,-1446,52275,0.44,37784,13103,-7394,50887,0.35
19151,6948,10892,6849,9589,5669,4046,8236,52229,0.47,10388,6849,7394,9589,8116,-1709,51621,0.48,-18389,-6408,20417,0.14,8104,-1620,51698,0.00,1.84,0.48,1.00,-1533,-18408,25273,0.18,8543,-1446,52311,0.53,37820,13103,-7394,50923,0.44
19187,6948,10892,6849,9589,5669,4046,8236,52229,0.51,11156,6849,7394,8879,8422,-1529,52166,0.51,-18618,-6408,20247,0.16,8410,-1385,52298,0.00,1.64,0.51,1.00,-947,-18408,25918,0.19,8850,-1211,52912,0.57,37879,13500,-7394,51379,0.49
19073,7080,10892,6849,9589,5669,4046,8260,52385,0.43,10320,6849,7394,9589,8422,-1529,52171,0.44,-18618,-6408,20252,0.14,8410,-1385,52303,0.00,1.86,0.44,1.00,-947,-18408,25923,0.18,8850,-1211,52917,0.52,37884,13500,-7394,51384,0.44
19047,6948,10892,6849,9589,5669,4046,8236,52229,0.43,10513,6849,7394,9589,8422,-1529,52232,0.44,-18618,-6408,20313,0.07,8410,-1385,52364,0.00,1.80,0.44,1.00,-947,-18408,25984,0.15,8850,-1211,52978,0.53,37945,13500,-7394,51445,0.45
19179,7800,10892,6849,9589,5669,4046,8395,53240,0.52,10211,6849,7394,9056,8422,-1529,52248,0.53,-18618,-6408,20329,0.09,8410,-1385,52380,0.00,1.39,0.53,1.00,-947,-18408,26000,0.20,8850,-1211,52994,0.58,37961,13500,-7394,51461,0.50
19183,7740,10892,6849,9589,5669,4046,8384,53169,0.36,9728,6849,7394,9604,8422,-1529,52254,0.38,-18618,-6408,20335,0.04,8410,-1385,52386,0.00,1.51,0.37,1.00,-947,-18408,26006,0.08,8850,-1211,53000,0.45,37967,13500,-7394,51467,0.37
19081,6948,10892,6849,9589,5669,4046,8236,52229,0.39,10597,6849,7394,9589,8422,-1529,52316,0.39,-18618,-6408,20397,0.03,8410,-1385,52448,0.00,1.78,0.39,1.00,-947,-18408,26068,0.09,8850,-1211,53062,0.47,38029,13500,-7394,51529,0.39
19083,6948,10892,6849,9589,5669,4046,8236,52229,0.41,10597,6849,7394,9589,8422,-1529,52316,0.42,-18618,-6408,20397,0.07,8410,-1385,52448,0.00,1.78,0.41,1.00,-947,-18408,26068,0.15,8850,-1211,53062,0.49,38029,13500,-7394,51529,0.41
19159,6948,10892,6849,9589,5669,4046,8236,52229,0.47,10633,6849,7394,9589,8422,-1529,52352,0.48,-18618,-6408,20433,0.04,8410,-1385,52484,0.00,1.77,0.48,1.00,-947,-18408,26104,0.15,8850,-1211,53098,0.56,38065,13500,-7394,51565,0.48
19161,6948,10892,6849,9589,5669,4046,8236,52229,0.42,10633,6849,7394,9589,8422,-1529,52352,0.43,-18618,-6408,20433,0.04,8410,-1385,52484,0.00,1.77,0.42,1.00,-947,-18408,26104,0.14,8850,-1211,53098,0.51,38065,13500,-7394,51565,0.42
19057,8184,10892,6849,9589,5669,4046,8467,53696,0.50,10017,6849,7394,8970,8422,-1529,52353,0.52,-18618,-6408,20434,0.10,8410,-1385,52485,0.00,1.44,0.52,1.00,-947,-18408,26105,0.17,8850,-1211,53099,0.58,38066,13500,-7394,51566,0.51
19053,6948,10892,6849,9589,5669,4046,8236,52229,0.54,10666,6849,7394,9589,8422,-1529,52385,0.55,-18618,-6408,20466,0.11,8410,-1385,52517,0.00,1.76,0.54,1.00,-947,-18408,26137,0.23,8850,-1211,53131,0.61,38098,13500,-7394,51598,0.54
19055,6948,10892,6849,9589,5669,4046,8236,52229,0.38,10666,6849,7394,9589,8422,-1529,52385,0.38,-18618,-6408,20466,0.04,8410,-1385,52517,0.00,1.76,0.38,1.00,-947,-18408,26137,0.11,8850,-1211,53131,0.44,38098,13500,-7394,51598,0.36
19141,6948,10892,6849,9589,5669,4046,8236,52229,0.42,10689,6849,7394,9589,8422,-1529,52408,0.42,-18618,-6408,20489,0.08,8410,-1385,52540,0.00,1.76,0.42,1.00,-947,-18408,26160,0.14,8850,-1211,53154,0.48,38121,13500,-7394,51621,0.41
19145,6948,10892,6849,9589,5669,4046,8236,52229,0.48,10689,6849,7394,9589,8422,-1529,52408,0.49,-18618,-6408,20489,0.09,8410,-1385,52540,0.00,1.76,0.49,1.00,-947,-18408,26160,0.18,8850,-1211,53154,0.54,38121,13500,-7394,51621,0.46
19147,6948,10892,6849,9589,5669,4046,8236,52229,0.46,10689,6849,7394,9589,8422,-1529,52408,0.47,-18618,-6408,20489,0.03,8410,-1385,52540,0.00,1.76,0.46,1.00,-947,-18408,26160,0.18,8850,-1211,53154,0.54,38121,13500,-7394,51621,0.48
19051,7464,10892,6849,9589,5669,4046,8332,52841,0.44,10666,6849,7394,9119,8422,-1529,52431,0.46,-18618,-6408,20512,0.06,8410,-1385,52563,0.00,1.76,0.46,1.00,-947,-18408,26183,0.15,8850,-1211,53177,0.55,38144,13500,-7394,51644,0.48
19063,7404,10892,6849,9589,5669,4046,8321,52770,0.43,10320,6849,7394,9589,8422,-1529,52495,0.45,-18618,-6408,20576,0.07,8410,-1385,52627,0.00,1.86,0.45,1.00,-947,-18408,26247,0.25,8850,-1211,53241,0.52,38208,13500,-7394,51708,0.46
19113,7860,10892,6849,9589,5669,4046,8406,53311,0.35,9808,6849,7394,9670,8422,-1529,52520,0.36,-18618,-6408,20601,0.05,8410,-1385,52652,0.00,1.49,0.36,1.00,-947,-18408,26272,0.19,8850,-1211,53266,0.41,38233,13500,-7394,51733,0.34
19089,6948,10892,6849,9589,5669,4046,8236,52229,0.45,10805,6849,7394,9589,8422,-1529,52524,0.46,-18618,-6408,20605,0.08,8410,-1385,52656,0.00,1.73,0.45,1.00,-947,-18408,26276,0.23,8850,-1211,53270,0.53,38237,13500,-7394,51737,0.44
19091,6948,10892,6849,9589,5669,4046,8236,52229,0.44,10805,6849,7394,9589,8422,-1529,52524,0.45,-18618,-6408,20605,0.05,8410,-1385,52656,0.00,1.73,0.45,1.00,-947,-18408,26276,0.23,8850,-1211,53270,0.53,38237,13500,-7394,51737,0.46
19093,6948,10892,6849,9589,5669,4046,8236,52229,0.47,10805,6849,7394,9589,8422,-1529,52524,0.48,-18618,-6408,20605,0.08,8410,-1385,52656,0.00,1.73,0.47,1.00,-947,-18408,26276,0.25,8850,-1211,53270,0.53,38237,13500,-7394,51737,0.45
19095,6948,10892,6849,9589,5669,4046,8236,52229,0.36,10805,6849,7394,9589,8422,-1529,52524,0.37,-18618,-6408,20605,0.01,8410,-1385,52656,0.00,1.73,0.37,1.00,-947,-18408,26276,0.15,8850,-1211,53270,0.44,38237,13500,-7394,51737,0.39
19097,6948,10892,6849,9589,5669,4046,8236,52229,0.47,10805,6849,7394,9589,8422,-1529,52524,0.47,-18618,-6408,20605,0.08,8410,-1385,52656,0.00,1.73,0.47,1.00,-947,-18408,26276,0.25,8850,-1211,53270,0.52,38237,13500,-7394,51737,0.44
19045,7488,10892,6849,9589,5669,4046,8337,52870,0.45,10513,6849,7394,9343,8422,-1529,52525,0.46,-18618,-6408,20606,0.07,8410,-1385,52657,0.00,1.80,0.46,1.00,-947,-18408,26277,0.25,8850,-1211,53271,0.50,38238,13500,-7394,51738,0.44
19107,6948,10892,6849,9589,5669,4046,8236,52229,0.48,10851,6849,7394,9589,8422,-1529,52570,0.49,-18618,-6408,20651,0.07,8410,-1385,52702,0.00,1.72,0.49,1.00,-947,-18408,26322,0.24,8850,-1211,53316,0.54,38283,13500,-7394,51783,0.46
19109,6948,10892,6849,9589,5669,4046,8236,52229,0.42,10851,6849,7394,9589,8422,-1529,52570,0.42,-18618,-6408,20651,0.04,8410,-1385,52702,0.00,1.72,0.42,1.00,-947,-18408,26322,0.21,8850,-1211,53316,0.47,38283,13500,-7394,51783,0.39
19105,6948,10892,6849,9589,5669,4046,8236,52229,0.41,10851,6849,7394,9670,8422,-1529,52651,0.41,-18618,-6408,20732,0.07,8410,-1385,52783,0.00,1.72,0.41,1.00,-947,-18408,26403,0.19,8850,-1211,53397,0.40,38364,13500,-7394,51864,0.36
19041,6948,10892,6849,9589,5669,4046,8236,52229,0.45,11255,6849,7394,9273,8422,-1529,52658,0.46,-18618,-6408,20739,0.05,8410,-1385,52790,0.00,1.62,0.45,1.00,-947,-18408,26410,0.24,8850,-1211,53404,0.43,38371,13500,-7394,51871,0.43
19149,7500,10892,6849,9589,5669,4046,8339,52884,0.35,10388,6849,7394,9637,8422,-1529,52707,0.36,-18618,-6408,20788,0.03,8410,-1385,52839,0.00,1.84,0.36,1.00,-947,-18408,26459,0.18,8850,-1211,53453,0.33,38420,13500,-7394,51920,0.36
19023,6948,10892,6849,9589,5669,4046,8236,52229,0.40,11028,6849,7394,9589,8422,-1529,52747,0.41,-18618,-6408,20828,0.06,8410,-1385,52879,0.00,1.67,0.41,1.00,-947,-18408,26499,0.19,8850,-1211,53493,0.38,38460,13500,-7394,51960,0.39
19025,6948,10892,6849,9589,5669,4046,8236,52229,0.48,11028,6849,7394,9589,8422,-1529,52747,0.49,-18618,-6408,20828,0.08,8410,-1385,52879,0.00,1.67,0.48,1.00,-947,-18408,26499,0.27,8850,-1211,53493,0.45,38460,13500,-7394,51960,0.47
19027,6948,10892,6849,9589,5669,4046,8236,52229,0.44,11028,6849,7394,9589,8422,-1529,52747,0.45,-18618,-6408,20828,0.07,8410,-1385,52879,0.00,1.67,0.45,1.00,-947,-18408,26499,0.24,8850,-1211,53493,0.42,38460,13500,-7394,51960,0.46
19029,6948,10892,6849,9589,5669,4046,8236,52229,0.47,11028,6849,7394,9589,8422,-1529,52747,0.49,-18618,-6408,20828,0.04,8410,-1385,52879,0.00,1.67,0.48,1.00,-947,-18408,26499,0.27,8850,-1211,53493,0.44,38460,13500,-7394,51960,0.50
19087,7176,10892,6849,9589,5669,4046,8278,52499,0.44,10805,6849,7394,9589,8422,-1529,52752,0.45,-18618,-6408,20833,0.05,8410,-1385,52884,0.00,1.73,0.45,1.00,-947,-18408,26504,0.24,8850,-1211,53498,0.42,38465,13500,-7394,51965,0.43
19015,7536,10892,6849,9589,5669,4046,8346,52927,0.40,10628,6849,7394,9457,8422,-1529,52803,0.41,-18618,-6408,20884,0.05,8410,-1385,52935,0.00,1.77,0.41,1.00,-947,-18408,26555,0.21,8850,-1211,53549,0.38,38516,13500,-7394,52016,0.40
19099,7860,10892,6849,9589,5669,4046,8406,53311,0.40,10537,6849,7394,9228,8422,-1529,52807,0.42,-18618,-6408,20888,0.05,8410,-1385,52939,0.00,1.80,0.42,1.00,-947,-18408,26559,0.21,8850,-1211,53553,0.39,38520,13500,-7394,52020,0.41
19143,7368,10892,6849,9589,5669,4046,8314,52727,0.43,10689,6849,7394,9589,8422,-1529,52828,0.44,-18618,-6408,20909,0.04,8410,-1385,52960,0.00,1.76,0.44,1.00,-947,-18408,26580,0.20,8850,-1211,53574,0.41,38541,13500,-7394,52041,0.42
19189,6948,10892,6849,9589,5669,4046,8236,52229,0.45,11156,6849,7394,9589,8422,-1529,52875,0.50,-18618,-6408,20956,0.03,8410,-1385,53007,0.00,1.64,0.46,1.00,-947,-18408,26627,0.24,8850,-1211,53621,0.43,38588,13500,-7394,52088,0.42
19191,6948,10892,6849,9589,5669,4046,8236,52229,0.38,11156,6849,7394,9589,8422,-1529,52875,0.45,-18618,-6408,20956,0.05,8410,-1385,53007,0.00,1.64,0.39,1.00,-947,-18408,26627,0.20,8850,-1211,53621,0.36,38588,13500,-7394,52088,0.37
19059,7224,10892,6849,9589,5669,4046,8287,52556,0.37,11301,6849,7394,9187,8422,-1529,52894,0.44,-18618,-6408,20975,0.04,8410,-1385,53026,0.00,1.61,0.38,1.00,-947,-18408,26646,0.22,8850,-1211,53640,0.35,38607,13500,-7394,52107,0.36
19043,6948,10892,6849,9589,5669,4046,8236,52229,0.44,11255,6849,7394,9589,8422,-1529,52974,0.51,-18618,-6408,21055,0.09,8410,-1385,53106,0.00,1.62,0.45,1.00,-947,-18408,26726,0.11,8850,-1211,53720,0.41,38687,13500,-7394,52187,0.44
19021,7320,10892,6849,9589,5669,4046,8305,52670,0.43,11028,6849,7394,9494,8422,-1529,53025,0.52,-18618,-6408,21106,0.07,8410,-1385,53157,0.00,1.67,0.45,1.00,-947,-18408,26777,0.14,8850,-1211,53771,0.41,38738,13500,-7394,52238,0.44
19127,7500,10892,6849,9589,5669,4046,8339,52884,0.40,10889,6849,7394,9549,8422,-1529,53120,0.46,-18618,-6408,21201,0.05,8410,-1385,53252,0.00,1.29,0.46,1.00,-947,-18408,26872,0.10,8850,-1211,53866,0.39,38833,13500,-7394,52333,0.39
19157,7740,10892,6849,9589,5669,4046,8384,53169,0.39,10633,6849,7394,9589,8422,-1529,53144,0.48,-18618,-6408,21225,0.08,8410,-1385,53276,0.00,1.34,0.48,1.00,-947,-18408,26896,0.11,8850,-1211,53890,0.38,38857,13500,-7394,52357,0.41
19079,7824,10892,6849,9589,5669,4046,8400,53269,0.45,10597,6849,7394,9589,8737,-1345,53691,0.52,-18809,-6408,21082,0.06,8724,-1145,53878,0.00,1.35,0.51,1.00,-344,-18326,27629,0.12,9163,-970,54492,0.44,38905,13904,-7394,52809,0.44
19031,7620,10892,6849,9589,5669,4046,8361,53026,0.33,11028,6849,7394,9589,8737,-1345,53918,0.39,-18809,-6408,21309,0.05,8724,-1145,54105,0.00,1.26,0.38,1.00,-344,-18326,27856,0.15,9163,-970,54719,0.35,39132,13904,-7394,53036,0.30
19169,8604,10892,6849,9589,5669,4046,8546,54195,0.41,10148,6849,7394,9488,8737,-1345,53921,0.49,-18809,-6408,21312,0.12,8724,-1145,54108,0.00,1.46,0.49,1.00,-344,-18326,27859,0.26,9163,-970,54722,0.46,39135,13904,-7394,53039,0.43
19011,6948,10892,6849,9589,5669,4046,8236,52229,0.34,11711,6849,7394,9667,8737,-1345,54007,0.41,-18809,-6408,21398,0.04,8724,-1145,54194,0.00,1.53,0.41,1.00,-344,-18326,27945,0.15,9163,-970,54808,0.38,39221,13904,-7394,53125,0.34
19101,7668,10892,6849,9589,5669,4046,8370,53083,0.48,11705,6849,7394,9007,8737,-1345,54062,0.54,-18809,-6408,21453,0.12,8724,-1145,54249,0.00,1.53,0.54,1.00,-344,-18326,28000,0.29,9163,-970,54863,0.51,39276,13904,-7394,53180,0.48
19111,7068,10892,6849,9589,5669,4046,8258,52371,0.49,12264,6849,7394,9062,8737,-1345,54075,0.55,-18809,-6408,21466,0.10,8724,-1145,54262,0.00,1.42,0.55,1.00,-344,-18326,28013,0.24,9163,-970,54876,0.52,39289,13904,-7394,53193,0.48
19125,8412,10892,6849,9589,5669,4046,8510,53967,0.36,10449,6849,7394,9589,8737,-1345,54131,0.36,-18809,-6408,21522,0.07,8724,-1145,54318,0.00,1.39,0.44,1.00,-344,-18326,28069,0.16,9163,-970,54932,0.41,39345,13904,-7394,53249,0.38
19035,6948,10892,6849,9589,5669,4046,8236,52229,0.42,11930,6849,7394,9589,8737,-1345,54148,0.40,-18809,-6408,21539,0.07,8724,-1145,54335,0.00,1.49,0.49,1.00,-344,-18326,28086,0.18,9163,-970,54949,0.46,39362,13904,-7394,53266,0.42
19037,6948,10892,6849,9589,5669,4046,8236,52229,0.45,11930,6849,7394,9589,8737,-1345,54148,0.43,-18809,-6408,21539,0.05,8724,-1145,54335,0.00,1.49,0.55,1.00,-344,-18326,28086,0.24,9163,-970,54949,0.53,39362,13904,-7394,53266,0.49
19061,8700,10892,6849,9589,5669,4046,8564,54309,0.37,10320,6849,7394,9545,8737,-1345,54246,0.37,-18809,-6408,21637,0.06,8724,-1145,54433,0.00,1.42,0.47,1.00,-344,-18326,28184,0.16,9163,-970,55047,0.44,39460,13904,-7394,53364,0.54
19193,8352,10892,6849,9589,5669,4046,8498,53895,0.45,10587,6849,7394,9649,8737,-1345,54269,0.44,-18809,-6408,21660,0.10,8724,-1145,54456,0.00,1.35,0.54,1.00,-344,-18326,28207,0.21,9163,-970,55070,0.51,39483,13904,-7394,53387,0.61
19139,8556,10892,6849,9589,5669,4046,8537,54138,0.41,10689,6849,7394,9618,8737,-1345,54543,0.41,-18809,-6408,21934,0.08,8724,-1145,54730,0.00,1.78,0.41,1.00,-344,-18326,28481,0.26,9163,-970,55344,0.45,39757,13904,-7394,53661,0.54
19075,8640,10892,6849,9589,5669,4046,8552,54237,0.35,10855,6849,7394,9417,8737,-1345,54594,0.35,-18809,-6408,21985,0.06,8724,-1145,54781,0.00,1.73,0.35,1.00,-344,-18326,28532,0.21,9163,-970,55395,0.41,39808,13904,-7394,53712,0.52
19033,7992,10892,6849,9589,5669,4046,8431,53468,0.46,11930,6849,7394,9055,8737,-1345,54658,0.45,-18809,-6408,22049,0.09,8724,-1145,54845,0.00,1.49,0.45,1.00,-344,-18326,28596,0.32,9163,-970,55459,0.53,39872,13904,-7394,53776,0.62
19131,6948,10892,6849,9589,5669,4046,8236,52229,0.45,12449,6849,7394,9589,8737,-1345,54667,0.43,-18809,-6408,22058,0.07,8724,-1145,54854,0.00,1.75,0.43,1.00,-344,-18326,28605,0.29,9163,-970,55468,0.50,39881,13904,-7394,53785,0.60
19133,6948,10892,6849,9589,5669,4046,8236,52229,0.53,12449,6849,7394,9589,8737,-1345,54667,0.51,-18809,-6408,22058,0.10,8724,-1145,54854,0.00,1.75,0.51,1.00,-344,-18326,28605,0.32,9163,-970,55468,0.56,39881,13904,-7394,53785,0.64
19137,6948,10892,6849,9589,5669,4046,8236,52229,0.50,12449,6849,7394,9589,8737,-1345,54667,0.48,-18809,-6408,22058,0.13,8724,-1145,54854,0.00,1.75,0.48,1.00,-344,-18326,28605,0.37,9163,-970,55468,0.53,39881,13904,-7394,53785,0.65
19013,8640,10892,6849,9589,5669,4046,8552,54237,0.44,11051,6849,7394,9401,9067,-1151,55297,0.44,-19010,-6408,21963,0.10,9055,-891,55545,0.00,1.68,0.44,1.00,291,-17730,29942,0.30,9494,-717,56158,0.50,39987,14332,-7394,54319,0.60
19165,6948,10892,6849,9589,5669,4046,8236,52229,0.43,12568,6849,7394,9589,9067,-1151,55310,0.42,-19010,-6408,21976,0.10,9055,-891,55558,0.00,1.73,0.42,1.00,291,-17730,29955,0.31,9494,-717,56171,0.48,40000,14332,-7394,54332,0.58
19167,6948,10892,6849,9589,5669,4046,8236,52229,0.33,12568,6849,7394,9589,9067,-1151,55310,0.32,-19010,-6408,21976,0.05,9055,-891,55558,0.00,1.73,0.32,1.00,291,-17730,29955,0.21,9494,-717,56171,0.38,40000,14332,-7394,54332,0.49
19135,7104,10892,6849,9589,5669,4046,8265,52414,0.42,12449,6849,7394,9589,9067,-1151,55347,0.40,-19010,-6408,22013,0.08,9055,-891,55595,0.00,1.75,0.39,1.00,291,-17730,29992,0.29,9494,-717,56208,0.52,40037,14332,-7394,54369,0.63
19039,7692,10892,6849,9589,5669,4046,8375,53112,0.51,11930,6849,7394,9589,9067,-1151,55416,0.56,-19010,-6408,22082,0.10,9055,-891,55664,0.00,1.87,0.50,1.00,291,-17730,30061,0.37,9494,-717,56277,0.57,40106,14332,-7394,54438,0.64
19049,9396,10892,6849,9589,5669,4046,8694,55135,0.32,10106,6849,7394,10160,9067,-1151,55867,0.30,-19010,-6408,22533,0.09,9055,-891,56115,0.00,1.47,0.30,1.00,291,-17730,30512,0.13,9494,-717,56728,0.30,40557,14332,-7394,54889,0.38
19153,9396,10892,6849,9589,5669,4046,8694,55135,0.41,10163,6849,7394,10183,9067,-1151,55947,0.39,-19010,-6408,22613,0.13,9055,-891,56195,0.00,1.46,0.39,1.00,291,-17730,30592,0.20,9494,-717,56808,0.40,40637,14332,-7394,54969,0.50
19155,9480,10892,6849,9589,5669,4046,8710,55235,0.48,10633,6849,7394,9820,9067,-1151,56138,0.46,-19010,-6408,22804,0.16,9055,-891,56386,0.00,1.35,0.46,1.00,291,-17730,30783,0.33,9494,-717,56999,0.43,40828,14332,-7394,55160,0.56
19085,9480,10892,6849,9589,5669,4046,8710,55235,0.46,10805,6849,7394,9809,9373,-971,56784,0.44,-19196,-6408,22778,0.15,9361,-657,57086,0.00,1.31,0.44,1.00,880,-17343,31919,0.30,9800,-483,57699,0.41,40988,14727,-7394,55715,0.56
19077,9396,10892,6849,9589,5669,4046,8694,55135,0.49,10597,6849,7394,10137,9373,-971,56821,0.47,-19196,-6408,22815,0.14,9361,-657,57123,0.00,1.36,0.47,1.00,880,-17343,31956,0.30,9800,-483,57736,0.43,41025,14727,-7394,55752,0.60
