FIPS,Housing,ChildCare,Food,Transportation,Medical,Other,Taxes,MIT LWC,MIT Below LWC,MIDS ChildCare,MIDS Food,MIDS Medical,MIDS Transportation,MIDS Taxes,MIDS Benefits,MIDS LW,MIDS Below LWC,4xTC Taxes,4xTC Benefits,4xTC LW,4xTC Below LWC,Daycare Tax,Daycare Benefits,Daycare LWC,Daycare Marriage Wage,Daycare Daycare Wage,Daycare Below LWC,Daycare Welfare Gap,UBI_12k Tax,UBI_12k Benefits,UBI_12k LWC,UBI_12k Below LWC,Expanded Safety Net Tax,Expanded Safety Net Benefits,Expanded Safety Net LWC,Expanded Safety Net Below LWC,Medical Net,Medical Tax,Medical Benefits,Medical LWC,Medical Below LWC
02105,6276,0,3607,4054,2086,2284,2109,20416,0.26,0,3904,8029,4054,2228,-6876,19899,0.30,987,-7346,18188,0.22,2242,-6864,19925,0.00,0.00,0.29,0.77,524,-19668,5403,0.06,1232,-7668,18111,0.13,16518,4708,-8029,18111,0.46
02068,5484,0,3607,4054,2086,2284,2018,19533,0.17,0,4241,8029,4054,2228,-6876,19444,0.17,987,-7346,17733,0.09,2242,-6864,19470,0.00,0.00,0.17,0.77,524,-19668,4948,0.04,-2,-7668,16422,0.03,16063,4708,-8029,16422,0.29
02240,7092,0,3607,4054,2086,2284,2203,21326,0.21,0,4253,8029,4054,2752,-6478,21986,0.22,1404,-6877,20239,0.23,2778,-6455,22035,0.00,0.00,0.21,0.77,627,-19668,6671,0.04,2237,-6868,21081,0.23,17683,5274,-8029,21081,0.32
02013,6144,0,3607,4054,2086,2284,2094,20269,0.22,0,5146,8029,4054,2752,-6478,21931,0.21,1404,-6877,20184,0.24,2778,-6455,21980,0.00,0.00,0.20,0.77,627,-19668,6616,0.03,2237,-6868,21026,0.24,17628,5274,-8029,21026,0.33
02290,6888,0,3607,4054,2086,2284,2179,21098,0.39,0,4305,8029,4054,2752,-6478,21834,0.39,1404,-6877,20087,0.42,2778,-6455,21883,0.00,0.00,0.38,0.77,627,-19668,6519,0.11,2237,-6868,20929,0.42,17531,5274,-8029,20929,0.57
02100,7044,0,3607,4054,2086,2284,2197,21272,0.18,0,4111,8029,4054,2752,-6478,21796,0.18,1404,-6877,20049,0.22,2778,-6455,21845,0.00,0.00,0.18,0.77,627,-19668,6481,0.04,2237,-6868,20891,0.22,17493,5274,-8029,20891,0.37
02275,6924,0,3607,4054,2086,2284,2184,21139,0.28,0,4176,8029,4054,2752,-6478,21741,0.28,1404,-6877,19994,0.30,2778,-6455,21790,0.00,0.00,0.28,0.77,627,-19668,6426,0.05,2237,-6868,20836,0.30,17438,5274,-8029,20836,0.46
02195,7140,0,3607,4054,2086,2284,2208,21379,0.21,0,3904,8029,4054,2752,-6478,21685,0.22,1404,-6877,19938,0.24,2778,-6455,21734,0.00,0.00,0.21,0.77,627,-19668,6370,0.04,2237,-6868,20780,0.24,17382,5595,-8029,20780,0.36
02130,6888,0,3607,4054,2086,2284,2179,21098,0.18,0,3762,8029,4259,2752,-6478,21496,0.18,1404,-6877,19749,0.20,2778,-6455,21545,0.00,0.00,0.17,0.77,627,-19668,6181,0.04,1751,-7308,19665,0.14,17193,5595,-8029,19665,0.36
02282,6156,0,3607,4054,2086,2284,2095,20282,0.18,0,4331,8029,4054,2752,-6478,21128,0.16,1404,-6877,19381,0.18,2778,-6455,21177,0.00,0.00,0.16,0.77,524,-19668,5710,0.02,1232,-7668,18418,0.00,16825,4708,-8029,18418,0.34
02164,6120,0,3607,4054,2086,2284,2091,20242,0.29,0,4266,8029,4054,2752,-6478,21027,0.25,1404,-6877,19280,0.30,3007,-6252,21508,0.00,0.00,0.25,0.77,524,-19668,5609,0.05,1232,-7668,18317,0.16,16724,4708,-8029,18317,0.48
02198,6384,0,3607,4054,2086,2284,2121,20536,0.31,0,3904,8029,4054,2991,-6266,21380,0.29,1654,-6665,19644,0.32,2242,-6864,20033,0.00,0.00,0.33,0.77,524,-19668,5511,0.05,1232,-7668,18219,0.15,16626,4708,-8029,18219,0.51
02185,7524,0,3607,4054,2086,2284,2253,21808,0.12,0,4538,8029,4054,3291,-6000,23720,0.17,1941,-6372,21998,0.13,3329,-5963,23795,0.00,0.00,0.17,0.77,791,-19668,7552,0.03,3304,-5988,23745,0.17,18400,5274,-8029,23745,0.30
02261,7788,0,3607,4054,2086,2284,2283,22102,0.21,0,4253,8029,4054,3291,-6000,23699,0.25,1941,-6372,21977,0.21,3329,-5963,23774,0.00,0.00,0.25,0.77,791,-19668,7531,0.06,3304,-5988,23724,0.25,18379,5274,-8029,23724,0.30
02270,6252,0,3607,4054,2086,2284,2106,20389,0.31,0,5146,8029,4054,3291,-6000,23056,0.37,1941,-6372,21334,0.42,2778,-6455,22088,0.00,0.00,0.29,0.77,524,-19668,6621,0.08,2237,-6868,21134,0.34,17736,5274,-8029,21134,0.56
02050,9180,0,3607,4054,2086,2284,2443,23654,0.32,0,4292,8029,4054,3671,-5614,25896,0.30,2230,-6056,24013,0.33,3662,-5622,25879,0.00,0.00,0.30,0.77,1191,-19668,9362,0.00,4196,-5079,26956,0.36,19810,5595,-8029,26956,0.42
02110,8904,0,3607,4054,2086,2284,2412,23347,0.16,0,3866,8029,4497,3671,-5614,25637,0.18,2230,-6056,23754,0.16,3662,-5622,25620,0.00,0.00,0.18,0.77,1191,-19668,9103,0.05,4196,-5079,26697,0.15,19551,5974,-8029,26697,0.17
02070,8892,0,3607,4054,2086,2284,2410,23333,0.31,0,4305,8029,4054,3671,-5614,25621,0.37,2230,-6056,23738,0.31,3662,-5622,25604,0.00,0.00,0.37,0.77,1191,-19668,9087,0.10,4196,-5079,26681,0.34,19535,5974,-8029,26681,0.34
02060,8700,0,3607,4054,2086,2284,2388,23119,0.15,0,4266,8029,4054,3671,-5614,25390,0.16,2230,-6056,23507,0.14,3662,-5622,25373,0.00,0.00,0.16,0.77,791,-19668,8456,0.02,3703,-5581,25455,0.14,19304,5974,-8029,25455,0.15
02122,7464,0,3607,4054,2086,2284,2246,21741,0.19,0,5262,8029,4054,3671,-5614,25150,0.31,2230,-6056,23267,0.25,3662,-5622,25133,0.00,0.00,0.31,0.77,998,-19668,8423,0.01,3703,-5581,25215,0.32,19064,5974,-8029,25215,0.47
02150,8328,0,3607,4054,2086,2284,2345,22704,0.24,0,4279,8029,4054,3671,-5614,25031,0.26,2425,-5819,23580,0.23,3007,-6252,23729,0.00,0.00,0.24,0.77,998,-19668,8304,-0.01,3703,-5581,25096,0.27,18945,5974,-8029,25096,0.43
02090,9468,0,3607,4054,2086,2284,2477,23976,0.19,0,4486,8029,4371,4189,-5086,27741,0.24,2690,-5485,25843,0.26,4226,-5048,27816,0.00,0.00,0.23,0.77,1191,-19668,10161,0.06,4673,-4592,28719,0.30,20609,6519,-8029,28719,0.40
02020,9288,0,3607,4054,2086,2284,2456,23775,0.17,0,4098,8029,4542,4189,-5086,27345,0.18,2690,-5485,25447,0.21,4226,-5048,27420,0.00,0.00,0.18,0.77,998,-19668,9572,0.00,4196,-5079,27359,0.19,20213,6519,-8029,27359,0.34
02170,8472,0,3607,4054,2086,2284,2362,22865,0.22,0,4835,8029,4421,4189,-5086,27144,0.24,2230,-6056,24215,0.22,3662,-5622,26081,0.00,0.00,0.20,0.77,998,-19668,9371,0.00,4196,-5079,27158,0.24,20012,6891,-8029,27158,0.27
02230,9648,0,3607,4054,2086,2284,2497,24176,0.15,0,4021,8029,4054,4189,-5086,27139,0.19,2230,-6056,24210,0.16,3662,-5622,26076,0.00,0.00,0.14,0.77,998,-19668,9366,-0.02,4196,-5079,27153,0.20,20007,6891,-8029,27153,0.17
02220,9480,0,3607,4054,2086,2284,2478,23989,0.19,0,4098,8029,4054,4189,-5086,27048,0.20,2230,-6056,24119,0.20,3662,-5622,25985,0.00,0.00,0.18,0.77,998,-19668,9275,0.01,4196,-5079,27062,0.21,19916,6891,-8029,27062,0.32
02180,9708,0,3607,4054,2086,2284,2504,24243,0.34,0,5146,8029,4054,4755,-4508,29468,0.45,2425,-5819,25827,0.33,4793,-4469,29545,0.00,0.00,0.44,0.77,1681,-19668,11234,0.10,4673,-4592,29302,0.45,21192,6519,-8029,29302,0.59
02188,11064,0,3607,4054,2086,2284,2660,25755,0.30,0,4809,8029,4054,5223,-4031,31432,0.38,3014,-5158,28096,0.29,4562,-4705,30097,0.00,0.00,0.35,0.77,1681,-19668,12253,0.07,5140,-4115,31265,0.33,22211,7260,-8029,31265,0.42
02016,10248,0,3607,4054,2086,2284,2566,24845,0.16,0,6749,8029,4054,5667,-3577,33454,0.29,4292,-4023,31633,0.31,5705,-3539,33530,0.00,0.00,0.29,0.77,2416,-19668,14112,0.08,5585,-3662,33287,0.29,23335,7969,-8029,33287,0.33
01055,4260,0,3022,4697,2394,2253,2580,19206,0.41,0,2925,3418,4211,1759,-3114,15711,0.19,1079,-3060,15085,0.34,1810,-3060,15816,0.00,0.00,0.19,0.61,206,-15060,2212,0.04,48,-3060,14054,0.08,13648,3844,-3418,14054,0.44
01047,4332,0,3022,4697,2394,2253,2591,19289,0.54,0,3152,3418,3911,1759,-3114,15711,0.35,1079,-3060,15085,0.47,1810,-3060,15816,0.00,0.00,0.35,0.61,206,-15060,2212,0.08,48,-3060,14054,0.18,13648,3844,-3418,14054,0.58
01021,4788,0,3022,4697,2394,2253,2662,19816,0.33,0,3022,3418,4585,1759,-3114,16711,0.26,1079,-3060,16085,0.16,1810,-3060,16816,0.00,0.00,0.26,0.61,206,-15060,3212,0.05,48,-3060,15054,0.09,14648,3844,-3418,15054,0.47
01103,4980,0,3022,4697,2394,2253,2692,20038,0.31,0,2914,3418,4484,1759,-3114,16694,0.24,1079,-3060,16068,0.15,1810,-3060,16799,0.00,0.00,0.24,0.61,206,-15060,3195,0.04,48,-3060,15037,0.08,14631,3844,-3418,15037,0.43
01121,4992,0,3022,4697,2394,2253,2694,20052,0.40,0,3130,3418,4111,1759,-3114,16549,0.33,1079,-3060,15923,0.23,1810,-3060,16654,0.00,0.00,0.33,0.61,206,-15060,3050,0.06,48,-3060,14892,0.11,14486,3844,-3418,14892,0.54
01049,4200,0,3022,4697,2394,2253,2571,19137,0.40,0,3152,3418,4697,1759,-3114,16365,0.29,1079,-3060,15739,0.18,1810,-3060,16470,0.00,0.00,0.29,0.61,206,-15060,2866,0.06,48,-3060,14708,0.09,14302,3844,-3418,14708,0.52
01045,4524,0,3022,4697,2394,2253,2621,19511,0.34,0,2946,3418,4504,1759,-3114,16290,0.27,1079,-3060,15664,0.21,1810,-3060,16395,0.00,0.00,0.27,0.61,206,-15060,2791,0.03,48,-3060,14633,0.10,14227,3844,-3418,14633,0.45
01033,5940,0,3022,4697,2394,2253,2841,21147,0.35,0,3087,3418,4352,1759,-3114,17695,0.39,1079,-3060,17069,0.29,1810,-3060,17800,0.00,0.00,0.38,0.61,206,-15060,4196,0.08,48,-3060,16038,0.34,15632,3844,-3418,16038,0.46
01053,5484,0,3022,4697,2394,2253,2770,20620,0.44,0,3195,3418,4697,1759,-3114,17692,0.47,1079,-3060,17066,0.41,1810,-3060,17797,0.00,0.00,0.47,0.61,206,-15060,4193,0.10,48,-3060,16035,0.41,15629,3844,-3418,16035,0.56
01091,5376,0,3022,4697,2394,2253,2754,20496,0.42,0,3260,3418,4697,1759,-3114,17649,0.45,1079,-3060,17023,0.38,1810,-3060,17754,0.00,0.00,0.45,0.61,206,-15060,4150,0.13,48,-3060,15992,0.39,15586,3844,-3418,15992,0.51
01057,5448,0,3022,4697,2394,2253,2765,20579,0.43,0,3185,3418,4697,1759,-3114,17646,0.46,1079,-3060,17020,0.38,1810,-3060,17751,0.00,0.00,0.45,0.61,206,-15060,4147,0.10,48,-3060,15989,0.40,15583,3844,-3418,15989,0.53
01099,5448,0,3022,4697,2394,2253,2765,20579,0.46,0,3185,3418,4697,1759,-3114,17646,0.49,1079,-3060,17020,0.41,1810,-3060,17751,0.00,0.00,0.49,0.61,206,-15060,4147,0.14,48,-3060,15989,0.44,15583,3844,-3418,15989,0.56
01129,5448,0,3022,4697,2394,2253,2765,20579,0.31,0,3185,3418,4697,1759,-3114,17646,0.33,1079,-3060,17020,0.26,1810,-3060,17751,0.00,0.00,0.33,0.61,206,-15060,4147,0.06,48,-3060,15989,0.29,15583,3844,-3418,15989,0.38
01123,5412,0,3022,4697,2394,2253,2759,20537,0.37,0,3206,3418,4697,1759,-3114,17631,0.39,1079,-3060,17005,0.30,1810,-3060,17736,0.00,0.00,0.39,0.61,206,-15060,4132,0.07,48,-3060,15974,0.34,15568,3844,-3418,15974,0.48
01031,5556,0,3022,4697,2394,2253,2781,20703,0.31,0,3206,3418,4538,1759,-3114,17616,0.34,1079,-3060,16990,0.26,1810,-3060,17721,0.00,0.00,0.34,0.61,206,-15060,4117,0.06,48,-3060,15959,0.30,15553,3844,-3418,15959,0.40
01011,5448,0,3022,4697,2394,2253,2765,20579,0.42,0,3152,3418,4697,1759,-3114,17613,0.44,1079,-3060,16987,0.36,1810,-3060,17718,0.00,0.00,0.44,0.61,206,-15060,4114,0.12,48,-3060,15956,0.39,15550,3844,-3418,15956,0.48
01019,5448,0,3022,4697,2394,2253,2765,20579,0.41,0,3152,3418,4697,1759,-3114,17613,0.44,1079,-3060,16987,0.34,1810,-3060,17718,0.00,0.00,0.43,0.61,206,-15060,4114,0.08,48,-3060,15956,0.39,15550,3844,-3418,15956,0.53
01133,5448,0,3022,4697,2394,2253,2765,20579,0.42,0,3120,3418,4697,1759,-3114,17581,0.45,1079,-3060,16955,0.35,1810,-3060,17686,0.00,0.00,0.44,0.61,206,-15060,4082,0.09,48,-3060,15924,0.39,15518,3844,-3418,15924,0.53
01075,5448,0,3022,4697,2394,2253,2765,20579,0.39,0,3098,3418,4697,1759,-3114,17559,0.42,1079,-3060,16933,0.29,1810,-3060,17664,0.00,0.00,0.42,0.61,206,-15060,4060,0.09,48,-3060,15902,0.37,15496,3844,-3418,15902,0.51
01093,5448,0,3022,4697,2394,2253,2765,20579,0.41,0,3076,3418,4697,1759,-3114,17537,0.44,1079,-3060,16911,0.32,1810,-3060,17642,0.00,0.00,0.44,0.61,206,-15060,4038,0.08,48,-3060,15880,0.38,15474,3844,-3418,15880,0.54
01119,5448,0,3022,4697,2394,2253,2765,20579,0.55,0,3076,3418,4697,1759,-3114,17537,0.57,1079,-3060,16911,0.50,1810,-3060,17642,0.00,0.00,0.56,0.61,206,-15060,4038,0.16,48,-3060,15880,0.53,15474,3844,-3418,15880,0.62
01087,4992,0,3022,4697,2394,2253,2694,20052,0.48,0,3509,3418,4697,1759,-3114,17514,0.49,1079,-3060,16888,0.39,1810,-3060,17619,0.00,0.00,0.49,0.61,206,-15060,4015,0.12,48,-3060,15857,0.45,15451,3844,-3418,15857,0.55
01039,5220,0,3022,4697,2394,2253,2729,20315,0.39,0,3260,3418,4697,1759,-3114,17493,0.41,1079,-3060,16867,0.31,1810,-3060,17598,0.00,0.00,0.41,0.61,206,-15060,3994,0.08,48,-3060,15836,0.35,15430,3844,-3418,15836,0.49
01127,5484,0,3022,4697,2394,2253,2770,20620,0.39,0,3098,3418,4583,1759,-3114,17481,0.42,1079,-3060,16855,0.33,1810,-3060,17586,0.00,0.00,0.41,0.61,206,-15060,3982,0.07,48,-3060,15824,0.36,15418,3844,-3418,15824,0.49
01077,5940,0,3022,4697,2394,2253,2841,21147,0.33,0,2870,3418,4352,1759,-3114,17478,0.36,1079,-3060,16852,0.28,1810,-3060,17583,0.00,0.00,0.36,0.61,206,-15060,3979,0.08,48,-3060,15821,0.32,15415,3844,-3418,15821,0.42
01005,5136,0,3022,4697,2394,2253,2716,20218,0.43,0,3271,3418,4697,1759,-3114,17420,0.44,1079,-3060,16794,0.37,1810,-3060,17525,0.00,0.00,0.44,0.61,206,-15060,3921,0.09,48,-3060,15763,0.41,15357,3844,-3418,15763,0.50
01025,5232,0,3022,4697,2394,2253,2731,20329,0.47,0,3174,3418,4697,1759,-3114,17419,0.48,1079,-3060,16793,0.39,1810,-3060,17524,0.00,0.00,0.48,0.61,206,-15060,3920,0.14,48,-3060,15762,0.29,15356,3844,-3418,15762,0.54
01035,5196,0,3022,4697,2394,2253,2726,20288,0.53,0,3206,3418,4697,1759,-3114,17415,0.55,1079,-3060,16789,0.48,1810,-3060,17520,0.00,0.00,0.55,0.61,206,-15060,3916,0.13,48,-3060,15758,0.35,15352,3844,-3418,15758,0.61
01029,5256,0,3022,4697,2394,2253,2735,20357,0.38,0,3130,3418,4697,1759,-3114,17399,0.41,1079,-3060,16773,0.29,1810,-3060,17504,0.00,0.00,0.40,0.61,206,-15060,3900,0.07,48,-3060,15742,0.19,15336,3844,-3418,15742,0.48
01105,5196,0,3022,4697,2394,2253,2726,20288,0.53,0,3174,3418,4697,1759,-3114,17383,0.55,1079,-3060,16757,0.46,1810,-3060,17488,0.00,0.00,0.55,0.61,206,-15060,3884,0.17,48,-3060,15726,0.36,15320,3844,-3418,15726,0.65
01013,5136,0,3022,4697,2394,2253,2716,20218,0.46,0,3163,3418,4697,1759,-3114,17312,0.47,1079,-3060,16686,0.38,1810,-3060,17417,0.00,0.00,0.47,0.61,206,-15060,3813,0.10,48,-3060,15655,0.28,15249,3844,-3418,15655,0.55
01027,5052,0,3022,4697,2394,2253,2703,20121,0.44,0,3217,3418,4697,1759,-3114,17282,0.45,1079,-3060,16656,0.32,1810,-3060,17387,0.00,0.00,0.45,0.61,206,-15060,3783,0.09,48,-3060,15625,0.23,15219,3844,-3418,15625,0.44
01131,4992,0,3022,4697,2394,2253,2694,20052,0.58,0,3260,3418,4697,1759,-3114,17265,0.59,1079,-3060,16639,0.48,1810,-3060,17370,0.00,0.00,0.59,0.61,206,-15060,3766,0.19,48,-3060,15608,0.36,15202,3844,-3418,15608,0.61
01109,5484,0,3022,4697,2394,2253,2770,20620,0.43,0,3271,3418,4129,1759,-3114,17200,0.45,1079,-3060,16574,0.35,1810,-3060,17305,0.00,0.00,0.45,0.61,206,-15060,3701,0.12,48,-3060,15543,0.26,15137,3844,-3418,15543,0.48
01041,5064,0,3022,4697,2394,2253,2705,20135,0.40,0,3087,3418,4697,1759,-3114,17164,0.41,1079,-3060,16538,0.31,1810,-3060,17269,0.00,0.00,0.40,0.61,206,-15060,3665,0.05,48,-3060,15507,0.23,15101,3844,-3418,15507,0.43
01037,5448,0,3022,4697,2394,2253,2765,20579,0.45,0,3239,3418,4139,1759,-3114,17141,0.46,1079,-3060,16515,0.35,1810,-3060,17246,0.00,0.00,0.46,0.61,206,-15060,3642,0.06,48,-3060,15484,0.23,15078,3844,-3418,15484,0.47
01107,4992,0,3022,4697,2394,2253,2694,20052,0.49,0,3239,3418,4579,1759,-3114,17125,0.49,1079,-3060,16499,0.39,1810,-3060,17230,0.00,0.00,0.49,0.61,206,-15060,3626,0.09,48,-3060,15468,0.28,15062,3844,-3418,15468,0.49
01071,5448,0,3022,4697,2394,2253,2765,20579,0.38,0,3130,3418,4224,1759,-3114,17118,0.40,1079,-3060,16492,0.31,1810,-3060,17223,0.00,0.00,0.39,0.61,206,-15060,3619,0.05,48,-3060,15461,0.20,15055,3844,-3418,15461,0.41
01043,5556,0,3022,4697,2394,2253,2781,20703,0.35,0,2892,3418,4251,1759,-3114,17015,0.37,1079,-3060,16389,0.28,1810,-3060,17120,0.00,0.00,0.37,0.61,206,-15060,3516,0.05,48,-3060,15358,0.18,14952,3844,-3418,15358,0.39
01059,5052,0,3022,4697,2394,2253,2703,20121,0.40,0,2946,3418,4697,1759,-3114,17011,0.41,1079,-3060,16385,0.32,1810,-3060,17116,0.00,0.00,0.40,0.61,206,-15060,3512,0.06,48,-3060,15354,0.18,14948,3844,-3418,15354,0.55
01069,4932,0,3022,4697,2394,2253,2685,19983,0.34,0,3217,3418,4426,1759,-3114,16891,0.35,1079,-3060,16265,0.26,1810,-3060,16996,0.00,0.00,0.28,0.61,206,-15060,3392,0.05,48,-3060,15234,0.07,14828,3844,-3418,15234,0.49
01067,4932,0,3022,4697,2394,2253,2685,19983,0.36,0,3185,3418,4451,1759,-3114,16883,0.36,1079,-3060,16257,0.28,1810,-3060,16988,0.00,0.00,0.29,0.61,206,-15060,3384,0.05,48,-3060,15226,0.06,14820,3844,-3418,15226,0.46
01079,4980,0,3022,4697,2394,2253,2692,20038,0.36,0,3076,3418,4501,1759,-3114,16873,0.36,1079,-3060,16247,0.23,1810,-3060,16978,0.00,0.00,0.26,0.61,206,-15060,3374,0.04,48,-3060,15216,0.05,14810,3844,-3418,15216,0.49
01061,4932,0,3022,4697,2394,2253,2685,19983,0.41,0,3163,3418,4446,1759,-3114,16857,0.41,1079,-3060,16231,0.31,1810,-3060,16962,0.00,0.00,0.33,0.61,206,-15060,3358,0.05,48,-3060,15200,0.05,14794,3844,-3418,15200,0.53
01017,5424,0,3022,4697,2394,2253,2761,20551,0.41,0,3000,3418,4059,1759,-3114,16799,0.42,1079,-3060,16173,0.25,1810,-3060,16904,0.00,0.00,0.36,0.61,206,-15060,3300,0.07,48,-3060,15142,0.12,14736,3844,-3418,15142,0.57
01095,5088,0,3022,4697,2394,2253,2709,20163,0.38,0,3055,3418,4325,1759,-3114,16784,0.38,1079,-3060,16158,0.18,1810,-3060,16889,0.00,0.00,0.29,0.61,206,-15060,3285,0.04,48,-3060,15127,0.08,14721,3844,-3418,15127,0.50
01003,6432,0,3022,4697,2394,2253,2917,21715,0.25,0,3423,3418,4590,1759,-3114,18761,0.26,1079,-3060,18135,0.29,1810,-3060,18866,0.00,0.00,0.26,0.61,206,-15060,5262,0.05,48,-3060,17104,0.31,16698,3844,-3418,17104,0.43
01101,6792,0,3022,4697,2394,2253,2973,22131,0.29,0,3033,3418,4556,1759,-3114,18697,0.31,1079,-3060,18071,0.34,1810,-3060,18802,0.00,0.00,0.31,0.61,206,-15060,5198,0.08,48,-3060,17040,0.37,16634,3844,-3418,17040,0.48
01081,6384,0,3022,4697,2394,2253,2910,21660,0.33,0,3336,3418,4506,1759,-3114,18542,0.34,1079,-3060,17916,0.36,1810,-3060,18647,0.00,0.00,0.33,0.61,206,-15060,5043,0.11,48,-3060,16885,0.38,16479,3844,-3418,16885,0.44
01007,6288,0,3022,4697,2394,2253,2895,21549,0.32,0,3282,3418,4585,1759,-3114,18471,0.32,1079,-3060,17845,0.37,1810,-3060,18576,0.00,0.00,0.32,0.61,206,-15060,4972,0.06,48,-3060,16814,0.42,16408,3844,-3418,16814,0.49
01115,6288,0,3022,4697,2394,2253,2895,21549,0.27,0,3250,3418,4582,1759,-3114,18436,0.27,1079,-3060,17810,0.30,1810,-3060,18541,0.00,0.00,0.27,0.61,206,-15060,4937,0.06,48,-3060,16779,0.28,16373,3844,-3418,16779,0.38
01117,6288,0,3022,4697,2394,2253,2895,21549,0.16,0,3239,3418,4583,1759,-3114,18426,0.17,1079,-3060,17800,0.19,1810,-3060,18531,0.00,0.00,0.16,0.61,206,-15060,4927,0.03,48,-3060,16769,0.17,16363,3844,-3418,16769,0.25
01009,6288,0,3022,4697,2394,2253,2895,21549,0.27,0,3076,3418,4586,1759,-3114,18266,0.27,1079,-3060,17640,0.31,1810,-3060,18371,0.00,0.00,0.26,0.61,206,-15060,4767,0.07,48,-3060,16609,0.27,16203,3844,-3418,16609,0.42
01023,6096,0,3022,4697,2394,2253,2865,21327,0.41,0,3098,3418,4697,1759,-3114,18207,0.41,1079,-3060,17581,0.44,1810,-3060,18312,0.00,0.00,0.41,0.61,206,-15060,4708,0.13,48,-3060,16550,0.41,16144,3844,-3418,16550,0.53
01083,5988,0,3022,4697,2394,2253,2848,21202,0.25,0,3206,3418,4690,1759,-3114,18201,0.24,1079,-3060,17575,0.28,1810,-3060,18306,0.00,0.00,0.24,0.61,206,-15060,4702,0.06,48,-3060,16544,0.25,16138,3844,-3418,16544,0.37
01113,6096,0,3022,4697,2394,2253,2865,21327,0.35,0,3250,3418,4493,1759,-3114,18154,0.35,1079,-3060,17528,0.39,1810,-3060,18259,0.00,0.00,0.34,0.61,206,-15060,4655,0.10,48,-3060,16497,0.36,16091,3844,-3418,16497,0.50
01073,6288,0,3022,4697,2394,2253,2895,21549,0.30,0,2925,3418,4579,1759,-3114,18108,0.30,1079,-3060,17482,0.33,1810,-3060,18213,0.00,0.00,0.29,0.61,206,-15060,4609,0.09,48,-3060,16451,0.30,16045,3844,-3418,16451,0.41
01063,5820,0,3022,4697,2394,2253,2822,21008,0.59,0,3271,3418,4697,1759,-3114,18104,0.58,1079,-3060,17478,0.61,1810,-3060,18209,0.00,0.00,0.58,0.61,206,-15060,4605,0.17,48,-3060,16447,0.59,16041,3844,-3418,16447,0.66
01125,5820,0,3022,4697,2394,2253,2822,21008,0.31,0,3347,3418,4580,1759,-3114,18063,0.30,1079,-3060,17437,0.32,1810,-3060,18168,0.00,0.00,0.29,0.61,206,-15060,4564,0.08,48,-3060,16406,0.30,16000,3844,-3418,16406,0.39
01065,5820,0,3022,4697,2394,2253,2822,21008,0.44,0,3271,3418,4575,1759,-3114,17982,0.42,1079,-3060,17356,0.47,1810,-3060,18087,0.00,0.00,0.42,0.61,206,-15060,4483,0.11,48,-3060,16325,0.43,15919,3844,-3418,16325,0.57
01089,5988,0,3022,4697,2394,2253,2848,21202,0.23,0,2935,3418,4687,1759,-3114,17927,0.22,1079,-3060,17301,0.25,1810,-3060,18032,0.00,0.00,0.22,0.61,206,-15060,4428,0.05,48,-3060,16270,0.23,15864,3844,-3418,16270,0.33
01111,5772,0,3022,4697,2394,2253,2815,20953,0.38,0,3022,3418,4697,1759,-3114,17807,0.36,1079,-3060,17181,0.33,1810,-3060,17912,0.00,0.00,0.41,0.61,206,-15060,4308,0.10,48,-3060,16150,0.36,15744,3844,-3418,16150,0.50
01015,5928,0,3022,4697,2394,2253,2839,21133,0.34,0,3271,3418,4254,1759,-3114,17769,0.33,1079,-3060,17143,0.30,1810,-3060,17874,0.00,0.00,0.38,0.61,206,-15060,4270,0.08,48,-3060,16112,0.33,15706,3844,-3418,16112,0.44
01097,7464,0,3022,4697,2394,2253,3078,22908,0.41,0,3228,3418,4494,1759,-3114,19502,0.40,1079,-3060,18876,0.32,1810,-3060,19607,0.00,0.00,0.40,0.61,206,-15060,6003,0.10,48,-3060,17845,0.40,17439,3844,-3418,17845,0.50
01001,6792,0,3022,4697,2394,2253,2973,22131,0.20,0,3315,3418,4561,1759,-3114,18983,0.30,1079,-3060,18357,0.20,1810,-3060,19088,0.00,0.00,0.30,0.61,206,-15060,5484,0.05,48,-3060,17326,0.31,16920,3844,-3418,17326,0.42
01051,6792,0,3022,4697,2394,2253,2973,22131,0.21,0,3293,3418,4563,1759,-3114,18964,0.28,1079,-3060,18338,0.21,1810,-3060,19069,0.00,0.00,0.28,0.61,206,-15060,5465,0.05,48,-3060,17307,0.29,16901,3844,-3418,17307,0.40
01085,6792,0,3022,4697,2394,2253,2973,22131,0.52,0,3152,3418,4570,1759,-3114,18830,0.56,1079,-3060,18204,0.56,1810,-3060,18935,0.00,0.00,0.53,0.61,206,-15060,5331,0.12,48,-3060,17173,0.57,16767,3844,-3418,17173,0.64
05031,4476,0,3022,4697,1961,2253,2301,18710,0.24,0,2957,3670,4264,1541,-3383,15778,0.19,871,-3312,15179,0.30,1530,-3312,15838,0.00,0.00,0.18,0.58,212,-15312,2520,0.04,130,-3312,14438,0.18,13950,3629,-3670,14438,0.40
05009,4944,0,3022,4697,1961,2253,2366,19243,0.37,0,2567,3670,4151,1541,-3383,15743,0.17,871,-3312,15144,0.30,1530,-3312,15803,0.00,0.00,0.17,0.58,212,-15312,2485,0.03,130,-3312,14403,0.17,13915,3629,-3670,14403,0.44
